number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
72,-0.011531933001353183,2026-03-12 02:01:55.791648,2026-03-12 02:05:31.190773,0 days 00:03:35.399125,32,0.2,0.006227344277212874,15,meta_sector,64,128,1,0.7913580261641103,0.2,1.162669092921036e-06,0.4,7,50,LSTM,1,15,1.294404615490065e-05,COMPLETE
4,-0.011533416607353757,2026-03-11 20:49:45.055368,2026-03-11 20:52:48.885757,0 days 00:03:03.830389,128,0.2,0.001952429877980445,15,meta_sector_unified_emotion,64,64,1,1.0357836182558413,0.1,0.00042702329684055453,0.8,7,20,BiLSTM,2,5,1.8760068220300655e-05,COMPLETE
7,-0.011546265031920746,2026-03-11 21:02:51.110169,2026-03-11 21:07:19.364751,0 days 00:04:28.254582,32,0.5,0.003189756302937613,10,meta_err_sector,128,32,1,0.2352584320744351,0.0,0.00037424230019851985,0.4,7,50,BiGRU,2,5,6.807874826564579e-06,COMPLETE
15,-0.011567998445019196,2026-03-11 21:56:52.834985,2026-03-11 22:05:56.705564,0 days 00:09:03.870579,32,0.7000000000000001,0.00035839030969776536,20,meta_err_sector_finbert,128,32,1,0.34654271047375174,0.30000000000000004,0.00033157714159010195,0.8,5,50,BiLSTM,2,10,5.796131222034495e-05,COMPLETE
12,-0.011584436430988323,2026-03-11 21:33:01.220226,2026-03-11 21:41:43.120083,0 days 00:08:41.899857,32,0.6000000000000001,0.009553614144032902,20,meta_sector_emotion,128,64,1,1.828175110117787,0.2,5.1806485689067e-05,0.8,5,50,BiLSTM,2,15,1.3712543878312785e-05,COMPLETE
3,-0.01158720425204086,2026-03-11 20:44:07.286632,2026-03-11 20:49:45.054472,0 days 00:05:37.767840,32,0.5,0.005552008115994623,20,meta_err_sector_all_nlp,256,128,1,1.65272218038231,0.0,8.053471030316104e-06,0.4,7,20,GRU,1,15,3.807949336768558e-05,COMPLETE
51,-0.011620337362641151,2026-03-12 00:57:10.320768,2026-03-12 01:00:04.153049,0 days 00:02:53.832281,32,0.8,0.0063509098844445775,10,meta_err_sector_unified_emotion,64,128,1,0.3501408977787188,0.1,1.1428080544994922e-06,0.4,10,30,GRU,1,5,0.0004546853175111614,COMPLETE
9,-0.011636563621817553,2026-03-11 21:10:49.112627,2026-03-11 21:14:46.753429,0 days 00:03:57.640802,64,0.5,0.009632225394406113,20,meta_sector_unified_emotion,256,64,1,0.52483209318696,0.30000000000000004,9.34330265731848e-05,0.8,5,50,LSTM,1,20,1.1102341430568333e-07,COMPLETE
16,-0.011726726741046283,2026-03-11 22:05:56.706826,2026-03-11 22:10:59.173543,0 days 00:05:02.466717,64,0.5,0.0056721790852323605,20,meta_sector_sentiment,128,32,1,1.0819389275331643,0.1,0.0008502311328579848,0.4,5,50,BiLSTM,2,20,2.1775107703400456e-05,COMPLETE
2,-0.011732567849543421,2026-03-11 20:41:14.145578,2026-03-11 20:44:07.285546,0 days 00:02:53.139968,128,0.2,0.009624472949421113,15,meta_err_sector_emotion,256,128,1,1.9463859571698252,0.4,0.0018709365688887364,0.4,7,30,GRU,2,20,0.00027728241828010603,COMPLETE
14,-0.011765725099914328,2026-03-11 21:49:50.237809,2026-03-11 21:56:52.834027,0 days 00:07:02.596218,32,0.2,0.0034918196170714098,20,meta_err_sector_emotion,128,128,1,0.887710542021201,0.1,7.521677738897683e-05,0.8,5,20,BiLSTM,2,20,2.631317420597235e-05,COMPLETE
5,-0.01201292626430044,2026-03-11 20:52:48.886911,2026-03-11 21:00:29.908132,0 days 00:07:41.021221,32,0.4,0.003379951568515358,20,meta_err_sector_finbert,256,32,1,1.7910101494533759,0.0,0.0006455595882939568,0.8,10,50,LSTM,2,10,2.741350741975823e-06,COMPLETE
8,-0.012435695156609665,2026-03-11 21:07:19.365527,2026-03-11 21:10:49.111544,0 days 00:03:29.746017,32,0.2,0.0009120610304869037,10,meta_err_sector,64,64,1,1.6002744713096524,0.4,0.004183385682146041,0.8,10,50,LSTM,1,10,2.3181776112903485e-07,COMPLETE
