number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
118,0.697767350816643,2026-02-03 11:30:02.710558,2026-02-03 11:32:55.955978,0 days 00:02:53.245420,32,0.4,15,text_indicators,256,64,5,0.30000000000000004,0.0066359955196164675,0.8,5,20,BiGRU,1,30,2.504763591417467e-05,,0.697767350816643,,,,COMPLETE,0.697767350816643,,,,
108,0.6977601756241273,2026-02-03 11:11:35.060742,2026-02-03 11:12:33.181148,0 days 00:00:58.120406,32,0.6,20,base,256,32,5,0.30000000000000004,0.0005328572511843147,0.4,7,20,GRU,1,12,8.962469654345165e-06,,0.6977601756241273,,,,COMPLETE,0.6977601756241273,,,,
68,0.697216637783159,2026-02-03 09:33:45.694604,2026-02-03 09:35:26.694451,0 days 00:01:40.999847,32,0.2,15,text_indicators,128,64,5,0.30000000000000004,0.0018001784594801238,0.4,5,20,BiLSTM,1,18,0.000168640946456656,,0.697216637783159,,,,COMPLETE,0.697216637783159,,,,
42,0.6970501360888274,2026-02-03 09:00:31.655726,2026-02-03 09:02:10.047454,0 days 00:01:38.391728,32,0.1,15,text_indicators,128,128,5,0.30000000000000004,0.007839671918788314,0.8,7,20,LSTM,2,18,9.460299577627195e-05,,0.6970501360888274,,,,COMPLETE,0.6970501360888274,,,,
59,0.696688825191808,2026-02-03 09:25:09.331190,2026-02-03 09:28:35.024684,0 days 00:03:25.693494,32,0.5,15,text_indicators,256,128,5,0.30000000000000004,0.0006070666776394704,0.8,7,20,BiGRU,2,18,4.870565635653692e-07,,0.696688825191808,,,,COMPLETE,0.696688825191808,,,,
60,0.6965162572156348,2026-02-03 09:28:35.025408,2026-02-03 09:29:13.707296,0 days 00:00:38.681888,16,0.0,10,base,128,64,5,0.0,0.006673990070518693,0.8,10,50,GRU,1,12,7.237532832694442e-05,,0.6965162572156348,,,,COMPLETE,0.6965162572156348,,,,
11,0.6962723427802787,2026-02-03 08:23:16.175714,2026-02-03 08:23:52.498076,0 days 00:00:36.322362,16,0.30000000000000004,10,base,128,64,5,0.30000000000000004,0.000390006042413737,0.8,5,50,LSTM,1,12,8.182593300344549e-06,,0.6962723427802787,,,,COMPLETE,0.6962723427802787,,,,
84,0.6951364697198451,2026-02-03 10:37:40.303180,2026-02-03 10:40:08.826304,0 days 00:02:28.523124,32,0.5,15,text_indicators,128,128,5,0.4,0.003156690183572318,0.4,7,20,BiGRU,2,18,2.0680380912160952e-07,,0.6951364697198451,,,,COMPLETE,0.6951364697198451,,,,
89,0.6949550197960876,2026-02-03 10:44:14.372886,2026-02-03 10:45:30.344148,0 days 00:01:15.971262,32,0.1,15,text_indicators,64,128,5,0.4,0.004599668675292652,0.4,7,20,GRU,2,24,0.0004878545764091179,,0.6949550197960876,,,,COMPLETE,0.6949550197960876,,,,
36,0.6947716642011784,2026-02-03 08:42:13.715519,2026-02-03 08:42:41.343120,0 days 00:00:27.627601,32,0.0,15,text_indicators,64,128,5,0.2,0.002952726099285542,0.8,10,20,GRU,1,18,0.0010913655834986988,,0.6947716642011784,,,,COMPLETE,0.6947716642011784,,,,
18,0.6940270290562285,2026-02-03 08:27:27.277083,2026-02-03 08:28:10.210839,0 days 00:00:42.933756,16,0.2,15,base,128,128,5,0.2,0.0006676110400904219,0.8,5,20,GRU,1,12,0.008639822772885308,,0.6940270290562285,,,,COMPLETE,0.6940270290562285,,,,
26,0.6939262577077713,2026-02-03 08:33:56.142358,2026-02-03 08:34:33.464081,0 days 00:00:37.321723,16,0.4,10,base,128,64,5,0.4,0.0002633132382255623,0.8,5,50,GRU,1,12,2.386409840744641e-06,,0.6939262577077713,,,,COMPLETE,0.6939262577077713,,,,
125,0.6937195852867247,2026-02-03 12:53:01.008964,2026-02-03 13:03:35.232483,0 days 00:10:34.223519,16,0.6,20,base,256,128,5,0.30000000000000004,0.00015998529201436543,0.8,5,50,BiGRU,2,36,1.0947505506833082e-05,,0.6937195852867247,,,,COMPLETE,0.6937195852867247,,,,
54,0.6936703381154372,2026-02-03 09:20:25.217360,2026-02-03 09:20:58.381588,0 days 00:00:33.164228,32,0.1,10,text_indicators,128,128,5,0.4,8.081848891573457e-05,0.4,7,50,GRU,1,12,0.00012396170646350747,,0.6936703381154372,,,,COMPLETE,0.6936703381154372,,,,
44,0.6924998503696106,2026-02-03 09:05:23.843146,2026-02-03 09:09:43.871675,0 days 00:04:20.028529,32,0.0,15,text_indicators,256,128,5,0.1,0.0018839182592423486,0.8,7,20,BiLSTM,1,36,4.3420704334134305e-05,,0.6924998503696106,,,,COMPLETE,0.6924998503696106,,,,
70,0.6922811317836538,2026-02-03 09:36:19.992838,2026-02-03 09:52:18.267549,0 days 00:15:58.274711,32,0.4,20,text_indicators,128,128,5,0.2,0.003176344335629431,0.8,10,20,BiGRU,2,6,0.0002521623646611767,,0.6922811317836538,,,,COMPLETE,0.6922811317836538,,,,
19,0.6919529861139906,2026-02-03 08:28:10.211279,2026-02-03 08:28:42.751132,0 days 00:00:32.539853,16,0.4,15,base,128,32,5,0.4,0.0004379266003134297,0.8,5,50,GRU,1,6,7.135469230351209e-05,,0.6919529861139906,,,,COMPLETE,0.6919529861139906,,,,
16,0.6918442833539739,2026-02-03 08:26:12.193392,2026-02-03 08:26:43.995401,0 days 00:00:31.802009,16,0.6,15,base,128,64,5,0.4,0.002251977590425432,0.8,5,50,GRU,1,6,0.0003911861420316422,,0.6918442833539739,,,,COMPLETE,0.6918442833539739,,,,
109,0.691391669398246,2026-02-03 11:12:33.181585,2026-02-03 11:14:57.637819,0 days 00:02:24.456234,32,0.6,15,text_indicators,256,128,5,0.30000000000000004,0.002013987097752828,0.4,7,20,LSTM,2,18,0.00019916540627767297,,0.691391669398246,,,,COMPLETE,0.691391669398246,,,,
23,0.6909206536112328,2026-02-03 08:30:16.561967,2026-02-03 08:31:01.740513,0 days 00:00:45.178546,16,0.4,20,base,128,64,5,0.30000000000000004,0.0011184847539983252,0.8,5,50,GRU,1,6,0.00011540307534443968,,0.6909206536112328,,,,COMPLETE,0.6909206536112328,,,,
67,0.6909002058404927,2026-02-03 09:32:59.365314,2026-02-03 09:33:45.693265,0 days 00:00:46.327951,16,0.5,10,base,128,128,5,0.30000000000000004,0.0003169918315639726,0.8,10,50,GRU,1,12,5.582318792134724e-05,,0.6909002058404927,,,,COMPLETE,0.6909002058404927,,,,
58,0.6903491164773375,2026-02-03 09:24:23.852081,2026-02-03 09:25:09.330754,0 days 00:00:45.478673,16,0.30000000000000004,20,base,128,64,5,0.4,0.0014554399249166795,0.8,5,50,GRU,1,6,0.0012605080975808534,,0.6903491164773375,,,,COMPLETE,0.6903491164773375,,,,
114,0.6889794822629299,2026-02-03 11:21:18.751528,2026-02-03 11:22:31.754705,0 days 00:01:13.003177,32,0.6,15,text_indicators,256,128,5,0.2,3.4505905807783756e-05,0.4,7,20,GRU,1,18,1.675624563428197e-05,,0.6889794822629299,,,,COMPLETE,0.6889794822629299,,,,
4,0.688517979668402,2026-02-03 08:05:38.992266,2026-02-03 08:07:00.082177,0 days 00:01:21.089911,16,0.0,10,base,256,64,5,0.0,0.00015664736269676663,0.4,10,30,LSTM,1,18,3.5330696392329553e-05,,0.688517979668402,,,,COMPLETE,0.688517979668402,,,,
65,0.6865913689016061,2026-02-03 09:31:55.011959,2026-02-03 09:32:34.929938,0 days 00:00:39.917979,16,0.5,10,base,128,64,5,0.4,0.00041727657570596403,0.8,5,50,GRU,1,12,0.0006124524727919833,,0.6865913689016061,,,,COMPLETE,0.6865913689016061,,,,
47,0.6860591494463825,2026-02-03 09:12:29.348126,2026-02-03 09:14:06.896145,0 days 00:01:37.548019,32,0.30000000000000004,20,text_indicators,128,32,5,0.4,2.316762080120054e-05,0.8,10,20,BiGRU,1,18,2.5886002747701124e-05,,0.6860591494463825,,,,COMPLETE,0.6860591494463825,,,,
106,0.6851377521346295,2026-02-03 11:08:14.895282,2026-02-03 11:09:32.284341,0 days 00:01:17.389059,32,0.6,20,text_indicators,256,64,3,0.30000000000000004,0.0015834431367538562,0.4,7,20,GRU,1,18,8.975771192186575e-05,,0.6851377521346295,,,,COMPLETE,0.6851377521346295,,,,
2,0.6844567981859991,2026-02-03 08:04:01.966463,2026-02-03 08:05:00.993652,0 days 00:00:59.027189,64,0.2,10,base,128,64,5,0.30000000000000004,8.45560724042551e-05,0.8,5,50,LSTM,2,18,1.6090385522384442e-07,,0.6844567981859991,,,,COMPLETE,0.6844567981859991,,,,
1,0.6842695271479518,2026-02-03 08:03:37.694982,2026-02-03 08:04:01.966076,0 days 00:00:24.271094,32,0.30000000000000004,15,text_indicators,64,32,5,0.1,0.005484043270185502,0.8,7,20,LSTM,2,6,0.0023185761607804585,,0.6842695271479518,,,,COMPLETE,0.6842695271479518,,,,
86,0.6835826663047836,2026-02-03 10:41:29.754566,2026-02-03 10:42:22.092183,0 days 00:00:52.337617,32,0.2,15,text_indicators,128,128,3,0.2,0.0052721972918688366,0.4,5,30,GRU,1,24,4.258611561336121e-06,,0.6835826663047836,,,,COMPLETE,0.6835826663047836,,,,
40,0.6822053281166515,2026-02-03 08:55:04.621063,2026-02-03 08:57:20.635986,0 days 00:02:16.014923,32,0.0,20,text_indicators,64,32,5,0.30000000000000004,0.00018399653299231998,0.4,7,20,BiGRU,2,30,0.003835218864718244,,0.6822053281166515,,,,COMPLETE,0.6822053281166515,,,,
30,0.6811907095199071,2026-02-03 08:36:34.082578,2026-02-03 08:37:33.453991,0 days 00:00:59.371413,32,0.1,15,text_indicators,64,128,3,0.2,0.0053664783893628346,0.8,10,20,BiLSTM,1,24,0.007007891190052093,,0.6811907095199071,,,,COMPLETE,0.6811907095199071,,,,
45,0.6803948777029394,2026-02-03 09:09:43.872431,2026-02-03 09:11:21.106645,0 days 00:01:37.234214,64,0.1,15,text_indicators,128,128,3,0.2,0.005544777228892188,0.4,10,30,LSTM,2,24,0.0018257490296680688,,0.6803948777029394,,,,COMPLETE,0.6803948777029394,,,,
0,0.6778547526618393,2026-02-03 08:01:56.443572,2026-02-03 08:03:37.694276,0 days 00:01:41.250704,16,0.5,15,text_indicators,64,128,3,0.1,0.009233655918618612,0.8,7,30,LSTM,2,18,1.7928460825580272e-07,,0.6778547526618393,,,,COMPLETE,0.6778547526618393,,,,
39,0.6765768597104461,2026-02-03 08:51:00.980378,2026-02-03 08:55:04.620199,0 days 00:04:03.639821,32,0.1,15,text_indicators,128,128,3,0.2,0.0042408560522570905,0.8,7,30,BiGRU,2,30,6.762302804039015e-05,,0.6765768597104461,,,,COMPLETE,0.6765768597104461,,,,
7,0.6761451600148402,2026-02-03 08:13:48.250590,2026-02-03 08:16:03.292953,0 days 00:02:15.042363,64,0.5,10,base,256,32,3,0.30000000000000004,0.0034228111405749948,0.4,7,20,BiGRU,2,30,2.627955650237546e-07,,0.6761451600148402,,,,COMPLETE,0.6761451600148402,,,,
69,0.6760741828008228,2026-02-03 09:35:26.695236,2026-02-03 09:36:19.992247,0 days 00:00:53.297011,16,0.1,15,base,128,32,3,0.30000000000000004,0.004866835145268195,0.8,10,50,GRU,1,12,0.0008810713266928608,,0.6760741828008228,,,,COMPLETE,0.6760741828008228,,,,
5,0.6734477452873698,2026-02-03 08:07:00.082611,2026-02-03 08:08:01.443964,0 days 00:01:01.361353,64,0.1,20,text_indicators,128,32,5,0.2,1.1272429621355072e-05,0.4,7,30,GRU,1,36,1.4697274007211113e-06,,0.6734477452873698,,,,COMPLETE,0.6734477452873698,,,,
80,0.6731119685943426,2026-02-03 10:20:22.245247,2026-02-03 10:27:29.584664,0 days 00:07:07.339417,32,0.1,15,text_indicators,128,128,1,0.30000000000000004,0.008358781529312435,0.4,7,20,BiGRU,2,36,8.94441437613533e-07,,0.6731119685943426,,,,COMPLETE,0.6731119685943426,,,,
120,0.6713435950626437,2026-02-03 11:43:30.358328,2026-02-03 11:49:08.514549,0 days 00:05:38.156221,64,0.5,20,text_indicators,256,128,1,0.30000000000000004,0.0021940274773765,0.8,5,20,BiGRU,2,36,1.3148879331852096e-05,,0.6713435950626437,,,,COMPLETE,0.6713435950626437,,,,
129,0.6689434010943254,2026-02-03 13:39:02.859101,2026-02-03 13:50:45.744209,0 days 00:11:42.885108,16,0.6,20,base,256,128,3,0.30000000000000004,0.0021852257780176835,0.8,5,50,BiGRU,2,36,1.0645492711946755e-05,,0.6689434010943254,,,,COMPLETE,0.6689434010943254,,,,
10,0.6687830287767105,2026-02-03 08:22:16.806524,2026-02-03 08:23:16.175072,0 days 00:00:59.368548,16,0.0,10,base,256,64,1,0.0,0.0012835204563749118,0.4,10,30,BiGRU,1,6,6.91014546009251e-05,,0.6687830287767105,,,,COMPLETE,0.6687830287767105,,,,
50,0.6684905742929949,2026-02-03 09:16:45.824634,2026-02-03 09:18:03.317318,0 days 00:01:17.492684,32,0.5,15,text_indicators,128,64,3,0.4,0.0026161065898802766,0.4,7,20,LSTM,1,30,1.4633548980212952e-05,,0.6684905742929949,,,,COMPLETE,0.6684905742929949,,,,
3,0.6681545825271007,2026-02-03 08:05:00.994098,2026-02-03 08:05:38.991833,0 days 00:00:37.997735,64,0.5,20,text_indicators,64,128,3,0.4,0.00023934391050732764,0.4,7,30,LSTM,1,24,0.00022253876581907047,,0.6681545825271007,,,,COMPLETE,0.6681545825271007,,,,
28,0.6679653117936762,2026-02-03 08:35:20.045896,2026-02-03 08:35:47.682584,0 days 00:00:27.636688,64,0.1,20,base,64,32,1,0.30000000000000004,0.007422680398553789,0.8,10,50,GRU,1,18,0.00017251394569270568,,0.6679653117936762,,,,COMPLETE,0.6679653117936762,,,,
46,0.6676547604291226,2026-02-03 09:11:21.107329,2026-02-03 09:12:29.347652,0 days 00:01:08.240323,32,0.0,15,text_indicators,128,128,1,0.30000000000000004,0.0030133369250495675,0.8,7,20,GRU,1,30,0.00022501656220095547,,0.6676547604291226,,,,COMPLETE,0.6676547604291226,,,,
99,0.6662088317183923,2026-02-03 10:57:26.921061,2026-02-03 10:59:47.489754,0 days 00:02:20.568693,64,0.6,20,text_indicators,256,128,1,0.30000000000000004,0.0011362562153999398,0.4,7,20,BiGRU,2,12,4.683504370083843e-05,,0.6662088317183923,,,,COMPLETE,0.6662088317183923,,,,
20,0.6662037680522217,2026-02-03 08:28:42.751830,2026-02-03 08:29:10.762487,0 days 00:00:28.010657,32,0.6,15,base,64,64,1,0.2,0.0016407514209757057,0.8,5,50,GRU,1,18,0.0006564092074601297,,0.6662037680522217,,,,COMPLETE,0.6662037680522217,,,,
56,0.665259652355335,2026-02-03 09:22:03.472077,2026-02-03 09:22:39.245753,0 days 00:00:35.773676,32,0.1,15,text_indicators,128,64,1,0.2,0.0035559794223870744,0.4,5,50,GRU,1,12,0.0005531256746151894,,0.665259652355335,,,,COMPLETE,0.665259652355335,,,,
66,0.6648391398592816,2026-02-03 09:32:34.930354,2026-02-03 09:32:59.364918,0 days 00:00:24.434564,64,0.30000000000000004,15,base,64,64,1,0.4,0.0008404640925777787,0.8,10,20,GRU,1,18,3.7260041379092216e-05,,0.6648391398592816,,,,COMPLETE,0.6648391398592816,,,,
8,0.6645392987790658,2026-02-03 08:16:03.293672,2026-02-03 08:20:22.602433,0 days 00:04:19.308761,16,0.0,10,text_indicators,128,128,3,0.1,5.219913680870081e-05,0.4,10,50,BiLSTM,2,30,4.299046815369757e-06,,0.6645392987790658,,,,COMPLETE,0.6645392987790658,,,,
17,0.6644056324288179,2026-02-03 08:26:43.995825,2026-02-03 08:27:27.276648,0 days 00:00:43.280823,16,0.4,15,base,128,64,1,0.4,0.0020387357525193045,0.8,5,50,GRU,1,12,0.0014551644872090623,,0.6644056324288179,,,,COMPLETE,0.6644056324288179,,,,
6,0.6631758273505144,2026-02-03 08:08:01.444634,2026-02-03 08:13:48.248820,0 days 00:05:46.804186,32,0.2,20,text_indicators,256,64,1,0.1,8.9779473784628e-05,0.4,7,50,BiLSTM,2,24,7.293968437331904e-07,,0.6631758273505144,,,,COMPLETE,0.6631758273505144,,,,
9,0.6598320196603713,2026-02-03 08:20:22.603165,2026-02-03 08:22:16.805809,0 days 00:01:54.202644,32,0.5,10,base,256,64,3,0.30000000000000004,1.3906677725029971e-05,0.8,5,30,LSTM,2,24,0.0032674405098154116,,0.6598320196603713,,,,COMPLETE,0.6598320196603713,,,,
