company,sector,model_type,problem_type,sequence_length,epoch,train_loss,val_loss,train_samples,val_samples,test_samples
CAT,Industrial Goods,BiLSTM,classification,12,16,0.5714375720574305,1.3827782401851578,208,51,51
CELG,Healthcare,BiLSTM,classification,12,1,0.7016640320482613,0.7010879708548724,239,59,59
CELG,Healthcare,BiLSTM,classification,12,2,0.6808368107265009,0.7007026551133495,239,59,59
CELG,Healthcare,BiLSTM,classification,12,3,0.6563111558618905,0.6990966918104786,239,59,59
CELG,Healthcare,BiLSTM,classification,12,4,0.650787574227385,0.6982216188463114,239,59,59
CELG,Healthcare,BiLSTM,classification,12,5,0.6369885485541371,0.6991062507791034,239,59,59
CELG,Healthcare,BiLSTM,classification,12,6,0.6328935515930463,0.7115075163922068,239,59,59
CELG,Healthcare,BiLSTM,classification,12,7,0.6372445826749922,0.7285553146216829,239,59,59
CELG,Healthcare,BiLSTM,classification,12,8,0.6320855999092677,0.7596280595003548,239,59,59
CELG,Healthcare,BiLSTM,classification,12,9,0.6189286309804877,0.7765834846739041,239,59,59
CELG,Healthcare,BiLSTM,classification,12,10,0.5991802357729509,0.798589214430017,239,59,59
CELG,Healthcare,BiLSTM,classification,12,11,0.60161575512906,0.8337981933254307,239,59,59
CELG,Healthcare,BiLSTM,classification,12,12,0.5880296508388041,0.9424364647622836,239,59,59
CELG,Healthcare,BiLSTM,classification,12,13,0.591942373678774,0.9183836488400475,239,59,59
CELG,Healthcare,BiLSTM,classification,12,14,0.5807343881000535,0.951052085827973,239,59,59
CELG,Healthcare,BiLSTM,classification,12,15,0.5678658041495159,0.9892013598296602,239,59,59
CELG,Healthcare,BiLSTM,classification,12,16,0.5675133066446711,0.9735480041827186,239,59,59
CELG,Healthcare,BiLSTM,classification,12,17,0.5494498745168104,0.9790971319554216,239,59,59
CELG,Healthcare,BiLSTM,classification,12,18,0.5593395992552386,1.0354470014572144,239,59,59
CELG,Healthcare,BiLSTM,classification,12,19,0.5462069018864731,1.0965840856907731,239,59,59
CMCSA,Services,BiLSTM,classification,12,1,0.7313845716627304,0.7118146798827432,177,44,44
CMCSA,Services,BiLSTM,classification,12,2,0.6774842008359014,0.7140217206694863,177,44,44
CMCSA,Services,BiLSTM,classification,12,3,0.645679602515226,0.7192408442497253,177,44,44
CMCSA,Services,BiLSTM,classification,12,4,0.6399551522260332,0.7334597544236616,177,44,44
CMCSA,Services,BiLSTM,classification,12,5,0.63033318115493,0.761765024878762,177,44,44
CMCSA,Services,BiLSTM,classification,12,6,0.6237604820122153,0.8061486970294606,177,44,44
CMCSA,Services,BiLSTM,classification,12,7,0.6089174904055514,0.8682280237024481,177,44,44
CMCSA,Services,BiLSTM,classification,12,8,0.592129555462444,0.9777531948956576,177,44,44
CMCSA,Services,BiLSTM,classification,12,9,0.5876881552618102,1.220748175274242,177,44,44
CMCSA,Services,BiLSTM,classification,12,10,0.573311126333172,1.4076711372895674,177,44,44
CMCSA,Services,BiLSTM,classification,12,11,0.5873690776232272,1.4858023686842485,177,44,44
CMCSA,Services,BiLSTM,classification,12,12,0.5532901066507997,1.523834596980702,177,44,44
CMCSA,Services,BiLSTM,classification,12,13,0.551352968997201,1.5857466134158047,177,44,44
CMCSA,Services,BiLSTM,classification,12,14,0.5732888321755296,1.7584471702575684,177,44,44
CMCSA,Services,BiLSTM,classification,12,15,0.5462779869130776,1.784621238708496,177,44,44
CMCSA,Services,BiLSTM,classification,12,16,0.5501758008353455,1.6940821517597546,177,44,44
CSCO,Technology,BiLSTM,classification,12,1,0.6943622712166079,0.6972051455128577,248,62,62
CSCO,Technology,BiLSTM,classification,12,2,0.6815480282229762,0.6890308510872626,248,62,62
CSCO,Technology,BiLSTM,classification,12,3,0.6524650704476141,0.6796566017212406,248,62,62
CSCO,Technology,BiLSTM,classification,12,4,0.6423455072987464,0.6662104110563954,248,62,62
CSCO,Technology,BiLSTM,classification,12,5,0.6544350981712341,0.6503279978229154,248,62,62
CSCO,Technology,BiLSTM,classification,12,6,0.6522674368273828,0.6386575468124882,248,62,62
CSCO,Technology,BiLSTM,classification,12,7,0.6252068492674059,0.6359820231314628,248,62,62
CSCO,Technology,BiLSTM,classification,12,8,0.6262378423444687,0.653281613703697,248,62,62
CSCO,Technology,BiLSTM,classification,12,9,0.6091014050668285,0.6892050696957496,248,62,62
CSCO,Technology,BiLSTM,classification,12,10,0.6126262949359033,0.7080204967529543,248,62,62
CSCO,Technology,BiLSTM,classification,12,11,0.5856453353358854,0.7399884731538834,248,62,62
CSCO,Technology,BiLSTM,classification,12,12,0.5901705834173387,0.7572754198505033,248,62,62
CSCO,Technology,BiLSTM,classification,12,13,0.5941543790601915,0.8279716718581415,248,62,62
CSCO,Technology,BiLSTM,classification,12,14,0.5651697920214745,0.8837479872088279,248,62,62
CSCO,Technology,BiLSTM,classification,12,15,0.5785426016776792,0.9861505204631437,248,62,62
CSCO,Technology,BiLSTM,classification,12,16,0.5843942184602061,0.9845213543984198,248,62,62
CSCO,Technology,BiLSTM,classification,12,17,0.5594810074375521,0.9450950295694412,248,62,62
CSCO,Technology,BiLSTM,classification,12,18,0.5693617963021801,0.9243913696658227,248,62,62
CSCO,Technology,BiLSTM,classification,12,19,0.5550576477281509,0.9458650946617126,248,62,62
CSCO,Technology,BiLSTM,classification,12,20,0.5330425923870455,0.9660476465379039,248,62,62
CSCO,Technology,BiLSTM,classification,12,21,0.5422525271292655,0.989637553691864,248,62,62
CSCO,Technology,BiLSTM,classification,12,22,0.5418429807309182,1.0008666207713466,248,62,62
CVX,Basic Matierials,BiLSTM,classification,12,1,0.713754744441421,0.6911117015061555,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,2,0.653788827083729,0.6923964111893265,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,3,0.6505057193614818,0.6948294860345346,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,4,0.6426881066075077,0.7026379262959516,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,5,0.637042846944597,0.7249229130921541,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,6,0.6182734458534805,0.7686947760758577,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,7,0.6171005765597025,0.8363940627486618,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,8,0.6104294878465159,0.9296053736298172,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,9,0.5865120137179339,1.060109849329348,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,10,0.5715604689386156,1.1563223953600283,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,11,0.5971334046787686,1.2604177837018613,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,12,0.5582753188080258,1.318876791883398,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,13,0.5510933134290907,1.3180683188968234,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,14,0.554048455423779,1.2868455074451588,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,15,0.5339934516836096,1.229577408896552,216,54,53
CVX,Basic Matierials,BiLSTM,classification,12,16,0.5225176027527562,1.167618438049599,216,54,53
D,Utilities,BiLSTM,classification,12,1,0.6948075330048277,0.6900089173249795,285,71,71
D,Utilities,BiLSTM,classification,12,2,0.6439388505199499,0.6804836073391874,285,71,71
D,Utilities,BiLSTM,classification,12,3,0.6498076123103761,0.6778745004828547,285,71,71
D,Utilities,BiLSTM,classification,12,4,0.6147997274733427,0.6759438111748494,285,71,71
D,Utilities,BiLSTM,classification,12,5,0.6057322313911037,0.6787195340008803,285,71,71
D,Utilities,BiLSTM,classification,12,6,0.6027322156387463,0.7010212750502036,285,71,71
