number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
63,0.7038467392014173,2026-02-05 00:11:51.107104,2026-02-05 00:14:12.115416,0 days 00:02:21.008312,16,0.6000000000000001,10,sector_text,256,32,5,0.0,0.0009289066997842789,0.8,7,30,BiGRU,1,24,3.933349459270535e-06,,0.7038467392014173,,,,COMPLETE,0.7038467392014173,,,,
82,0.7037932977469094,2026-02-05 01:03:47.306180,2026-02-05 01:06:20.348331,0 days 00:02:33.042151,16,0.7000000000000001,20,sector_text,256,32,5,0.0,0.0009152496693914113,0.8,7,30,GRU,1,24,3.157564034046373e-06,,0.7037932977469094,,,,COMPLETE,0.7037932977469094,,,,
121,0.7036887001450222,2026-02-05 02:42:44.032361,2026-02-05 02:45:38.680823,0 days 00:02:54.648462,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.0006579072655601478,0.8,7,30,BiLSTM,1,24,3.71379795235417e-06,,0.7036887001450222,,,,COMPLETE,0.7036887001450222,,,,
56,0.7036612005968749,2026-02-04 23:55:33.090443,2026-02-04 23:57:59.565914,0 days 00:02:26.475471,16,0.8,10,sector_text,256,32,5,0.0,0.001507457123630156,0.8,7,30,BiGRU,1,24,6.930860137471843e-06,,0.7036612005968749,,,,COMPLETE,0.7036612005968749,,,,
120,0.7034701179749098,2026-02-05 02:40:57.350093,2026-02-05 02:42:44.031961,0 days 00:01:46.681868,16,0.6000000000000001,10,sector,256,32,5,0.0,0.0008605638209969509,0.8,7,30,LSTM,1,24,6.535162013402944e-07,,0.7034701179749098,,,,COMPLETE,0.7034701179749098,,,,
100,0.7034142701644811,2026-02-05 01:46:42.371091,2026-02-05 01:48:03.976707,0 days 00:01:21.605616,16,0.6000000000000001,10,sector_text,128,32,5,0.1,0.0011778808536205697,0.8,7,30,BiGRU,1,24,5.39768159311377e-06,,0.7034142701644811,,,,COMPLETE,0.7034142701644811,,,,
156,0.703303775935443,2026-02-05 04:15:58.280238,2026-02-05 04:17:56.443652,0 days 00:01:58.163414,32,0.8,20,sector_text,256,64,5,0.2,0.0012766665004694782,0.8,5,50,LSTM,1,24,9.340124485681419e-06,,0.703303775935443,,,,COMPLETE,0.703303775935443,,,,
133,0.7032277431867188,2026-02-05 03:07:31.327576,2026-02-05 03:09:51.490331,0 days 00:02:20.162755,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.0007084681490626396,0.8,7,30,BiGRU,1,24,2.5828822563733898e-06,,0.7032277431867188,,,,COMPLETE,0.7032277431867188,,,,
91,0.7031775959661136,2026-02-05 01:24:29.772909,2026-02-05 01:26:53.804840,0 days 00:02:24.031931,16,0.8,10,sector_text,256,32,5,0.0,0.0011389313422777655,0.8,7,30,BiGRU,1,24,7.145068523475128e-06,,0.7031775959661136,,,,COMPLETE,0.7031775959661136,,,,
104,0.7029761504018589,2026-02-05 01:57:03.105420,2026-02-05 02:00:03.888039,0 days 00:03:00.782619,16,0.7000000000000001,10,sector_text,256,32,5,0.0,0.0014697773998838715,0.8,7,30,BiLSTM,1,24,2.1696393193150547e-06,,0.7029761504018589,,,,COMPLETE,0.7029761504018589,,,,
85,0.7028210217564071,2026-02-05 01:11:25.166140,2026-02-05 01:13:58.534931,0 days 00:02:33.368791,16,0.7000000000000001,20,sector_text,256,32,5,0.0,0.000758297301040526,0.8,7,30,GRU,1,24,1.9483664155476073e-06,,0.7028210217564071,,,,COMPLETE,0.7028210217564071,,,,
