number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
97,0.670985259183626,2026-02-03 23:15:41.743228,2026-02-03 23:19:33.594646,0 days 00:03:51.851418,32,0.4,20,base,256,64,1,0.0,0.0006795793633112493,0.8,5,20,BiLSTM,1,24,2.167272707902013e-05,,0.670985259183626,,,,COMPLETE,0.670985259183626,,,,
99,0.6709219539221124,2026-02-03 23:20:52.243236,2026-02-03 23:21:32.341645,0 days 00:00:40.098409,64,0.5,10,text_indicators,128,32,1,0.0,0.0018280718155553783,0.8,5,20,LSTM,1,24,7.995426852108371e-07,,0.6709219539221124,,,,COMPLETE,0.6709219539221124,,,,
112,0.6708409934839917,2026-02-03 23:47:43.839358,2026-02-03 23:49:40.288711,0 days 00:01:56.449353,32,0.5,20,text_indicators,128,64,1,0.0,0.009537605750000665,0.8,5,20,BiGRU,1,24,0.0018115165825302332,,0.6708409934839917,,,,COMPLETE,0.6708409934839917,,,,
113,0.6707166875012275,2026-02-03 23:49:40.289398,2026-02-03 23:51:33.256749,0 days 00:01:52.967351,32,0.5,20,text_indicators,128,64,1,0.0,0.007486821033216187,0.8,5,20,BiGRU,1,24,0.003769745122775329,,0.6707166875012275,,,,COMPLETE,0.6707166875012275,,,,
24,0.6705755222418044,2026-02-03 17:10:00.487169,2026-02-03 17:11:30.493103,0 days 00:01:30.005934,32,0.4,20,text_indicators,128,64,1,0.0,0.00512579233138153,0.8,5,20,BiGRU,1,18,0.0014059863161192884,,0.6705755222418044,,,,COMPLETE,0.6705755222418044,,,,
47,0.6704533491245235,2026-02-03 21:17:28.642161,2026-02-03 21:21:32.501414,0 days 00:04:03.859253,32,0.6,20,text_indicators,128,128,1,0.0,0.006257771638071531,0.8,10,50,LSTM,1,36,0.0025312481508645763,,0.6704533491245235,,,,COMPLETE,0.6704533491245235,,,,
96,0.670408712348857,2026-02-03 23:13:37.222081,2026-02-03 23:15:41.742552,0 days 00:02:04.520471,32,0.6,20,text_indicators,128,64,1,0.0,0.0049573116154392975,0.8,5,20,BiGRU,1,24,2.7654287316704003e-06,,0.670408712348857,,,,COMPLETE,0.670408712348857,,,,
115,0.6703034601850462,2026-02-03 23:53:24.825221,2026-02-03 23:55:19.174462,0 days 00:01:54.349241,32,0.5,20,text_indicators,128,64,1,0.0,0.005540166663256559,0.8,5,20,BiGRU,1,24,0.002774886207732795,,0.6703034601850462,,,,COMPLETE,0.6703034601850462,,,,
101,0.6702505576985963,2026-02-03 23:24:47.030887,2026-02-03 23:26:51.933017,0 days 00:02:04.902130,32,0.5,20,text_indicators,64,64,1,0.0,0.006676770954242649,0.8,5,20,BiLSTM,2,24,0.0009095886470446843,,0.6702505576985963,,,,COMPLETE,0.6702505576985963,,,,
53,0.6701906087628184,2026-02-03 21:37:50.608717,2026-02-03 21:40:48.595470,0 days 00:02:57.986753,32,0.4,20,text_indicators,256,64,1,0.0,0.007275677032018856,0.8,5,20,BiLSTM,1,18,3.483009743416278e-06,,0.6701906087628184,,,,COMPLETE,0.6701906087628184,,,,
