number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
74,-0.011590571639732884,2026-03-11 23:31:14.910204,2026-03-11 23:34:35.140397,0 days 00:03:20.230193,64,0.4,0.0074608182496489145,10,meta_err_unified_emotion,256,128,1,0.301332494211268,0.30000000000000004,0.0003689624555425311,0.8,7,30,BiLSTM,2,5,1.88531886144518e-05,COMPLETE
92,-0.011596654561004748,2026-03-12 00:15:51.259485,2026-03-12 00:20:09.870016,0 days 00:04:18.610531,64,0.0,0.0022033279292852288,20,meta_err_stance,256,128,1,0.4322611748691228,0.2,5.7925874947300204e-05,0.8,10,30,LSTM,2,5,3.12278227115168e-07,COMPLETE
5,-0.011605390112645405,2026-03-11 19:27:12.753585,2026-03-11 19:32:38.719602,0 days 00:05:25.966017,32,0.30000000000000004,0.0029359184426449338,20,meta_stance,64,128,1,0.7830331873175348,0.1,0.00016873495104568966,0.8,5,20,BiGRU,1,20,0.0005554169083020909,COMPLETE
44,-0.011607221291140684,2026-03-11 22:04:52.569563,2026-03-11 22:07:49.977851,0 days 00:02:57.408288,64,0.4,0.007206119629212086,15,meta_sentiment,128,128,1,0.3979444975938161,0.2,4.3619714106213944e-05,0.4,10,30,GRU,1,15,1.0751301287303623e-06,COMPLETE
7,-0.011614870405808043,2026-03-11 19:35:38.948430,2026-03-11 19:38:19.202292,0 days 00:02:40.253862,64,0.4,0.00575474177875879,10,meta_err_unified_emotion,128,64,1,1.8864374587074195,0.2,0.0002906701215322915,0.8,10,20,LSTM,1,20,3.4703605955441494e-05,COMPLETE
8,-0.011626693710611978,2026-03-11 19:38:19.203997,2026-03-11 19:41:45.241584,0 days 00:03:26.037587,128,0.2,0.0032004960103061177,20,meta_err_sentiment,128,64,1,1.6702691856047092,0.4,0.009162638829638218,0.4,7,30,BiLSTM,1,20,4.471679901231303e-06,COMPLETE
18,-0.011665363756140069,2026-03-11 20:16:38.698031,2026-03-11 20:21:56.959701,0 days 00:05:18.261670,32,0.30000000000000004,0.004709537009077708,20,meta_err_unified_emotion,64,128,1,1.7259087289487176,0.2,9.356219305325712e-06,0.4,5,50,GRU,1,10,2.5297534614382533e-07,COMPLETE
1,-0.011681397031249274,2026-03-11 19:06:50.474186,2026-03-11 19:10:07.869357,0 days 00:03:17.395171,64,0.1,0.004722149251619493,10,meta_all_nlp,64,128,1,1.7857042108950205,0.30000000000000004,0.0008241925264876454,0.4,7,30,BiGRU,2,10,0.00012164139351417055,COMPLETE
9,-0.012286701581705447,2026-03-11 19:41:45.242869,2026-03-11 19:48:05.486958,0 days 00:06:20.244089,32,0.6000000000000001,0.0008350071669866876,20,meta_err_stance,128,128,1,0.8148932125087399,0.0,0.0006366144994552212,0.8,5,30,BiGRU,1,20,1.9545735860656967e-07,COMPLETE
3,-0.012326262490999405,2026-03-11 19:12:39.551152,2026-03-11 19:22:00.522591,0 days 00:09:20.971439,32,0.5,0.0013752094414599325,20,meta_finbert,256,128,1,1.8797869785997956,0.1,0.0021938654178115065,0.4,10,30,BiGRU,2,5,1.919200110156188e-06,COMPLETE
