company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
DHR,Industrial Goods,LSTM,classification,1,,,,0.12296371230092627,0.6410256410256411,0.5555555555555556,0.7575757575757576,0.5625,0.6190476190476191,0.3892494720807615,0.7142857142857143,0.5555555555555556,1.0,1193,398,42,64,20,0.05,0.3892494720807615,True
DIS,Services,LSTM,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.5952380952380952,0.2908872369413698,0.2608695652173913,1.0,0.15,1193,398,42,64,20,0.605,0.2908872369413698,True
DUK,Utilities,LSTM,classification,1,,,,-0.0991956236158312,0.627906976744186,0.5510204081632653,0.7297297297297297,0.5,0.6666666666666666,0.3440511766019877,0.65,0.7222222222222222,0.5909090909090909,1193,398,42,64,20,0.44499999999999995,0.3440511766019877,True
EXC,Utilities,LSTM,classification,1,,,,0.24764219818702876,0.4897959183673469,0.7058823529411765,0.375,0.609375,0.5476190476190477,0.16379642332078845,0.09523809523809523,1.0,0.05,1193,398,42,64,20,0.48999999999999994,0.16379642332078845,True
FB,Technology,LSTM,classification,1,,,,-0.0778902520624173,0.4262295081967213,0.5,0.37142857142857144,0.453125,0.7619047619047619,0.5150844037233139,0.8275862068965517,0.7272727272727273,0.96,1193,398,42,64,20,0.13,0.5150844037233139,True
GD,Industrial Goods,LSTM,classification,1,,,,0.055227791305300936,0.4827586206896552,0.4666666666666667,0.5,0.53125,0.5476190476190477,0.20328989479750667,0.6666666666666666,0.5135135135135135,0.95,1193,398,42,64,20,0.25499999999999995,0.20328989479750667,True
GE,Industrial Goods,LSTM,classification,1,,,,0.12786587901527788,0.41509433962264153,0.6875,0.2972972972972973,0.515625,0.5714285714285714,0.2773500981126146,0.7,0.5384615384615384,1.0,1193,398,42,64,20,0.05,0.2773500981126146,True
GOOG,Technology,LSTM,classification,1,,,,0.16870980440527691,0.1111111111111111,1.0,0.058823529411764705,0.5,0.6666666666666666,0.32253705540078526,0.6111111111111112,0.6470588235294118,0.5789473684210527,1193,398,42,64,20,0.37999999999999995,0.32253705540078526,True
HD,Services,LSTM,classification,1,,,,-0.028412301416375987,0.05128205128205128,0.5,0.02702702702702703,0.421875,0.6666666666666666,0.3611111111111111,0.6666666666666666,0.7777777777777778,0.5833333333333334,1193,398,42,64,20,0.5049999999999999,0.3611111111111111,True
HON,Industrial Goods,LSTM,classification,1,,,,0.19418390934515434,0.4,0.6923076923076923,0.28125,0.578125,0.6666666666666666,0.32899236021053324,0.5333333333333333,0.7272727272727273,0.42105263157894735,1193,398,42,64,20,0.5049999999999999,0.32899236021053324,True
HRG,Conglomerates,LSTM,classification,1,,,,0.11318329168362205,0.15789473684210525,0.75,0.08823529411764706,0.5,0.6666666666666666,0.37463432463267765,0.36363636363636365,1.0,0.2222222222222222,1193,398,42,64,20,0.5049999999999999,0.37463432463267765,True
HSBC,Financial,LSTM,classification,1,,,,0.32539568672798425,0.52,0.8125,0.38235294117647056,0.625,0.5238095238095238,0.30313675443913407,0.6296296296296297,0.4594594594594595,1.0,1193,398,42,64,20,0.05,0.30313675443913407,True
IEP,Conglomerates,LSTM,classification,1,,,,0.058823529411764705,0.5,0.5,0.5,0.53125,0.6428571428571429,0.41917053566757584,0.6666666666666666,0.5172413793103449,0.9375,1193,398,42,64,20,0.095,0.41917053566757584,True
INTC,Technology,LSTM,classification,1,,,,0.0,0.6666666666666666,0.5,1.0,0.5,0.5238095238095238,0.15617376188860607,0.6774193548387096,0.5121951219512195,1.0,1193,398,42,64,20,0.05,0.15617376188860607,True
JNJ,Healthcare,LSTM,classification,1,,,,0.10977208603939477,0.27906976744186046,0.6666666666666666,0.17647058823529413,0.515625,0.6666666666666666,0.3194444444444444,0.6111111111111112,0.6111111111111112,0.6111111111111112,1193,398,42,64,20,0.35999999999999993,0.3194444444444444,True
JPM,Financial,LSTM,classification,1,,,,0.08089183412430688,0.11764705882352941,0.6666666666666666,0.06451612903225806,0.53125,0.6190476190476191,0.21073180760588117,0.2727272727272727,0.75,0.16666666666666666,1193,398,42,64,20,0.5049999999999999,0.21073180760588117,True
KO,Consumer Goods,LSTM,classification,1,,,,-0.15863531325832828,0.5194805194805194,0.43478260869565216,0.6451612903225806,0.421875,0.5952380952380952,0.3710541192606408,0.6909090909090909,0.5277777777777778,1.0,1193,398,42,64,20,0.05,0.3710541192606408,True
