number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,state
96,-0.011542898682313656,2026-03-03 09:40:08.015024,2026-03-03 09:46:11.561462,0 days 00:06:03.546438,64,0.7000000000000001,0.009256899947929241,10,sector_sentiment,64,128,1,0.24506453533574246,0.30000000000000004,2.0489579819955302e-06,0.4,5,50,LSTM,2,10,2.1440268933349395e-07,COMPLETE
70,-0.011556804131399043,2026-03-03 06:23:15.617975,2026-03-03 06:30:07.561548,0 days 00:06:51.943573,64,0.6000000000000001,0.009123031141018407,15,sector_sentiment,64,32,1,0.14916830670737186,0.2,5.639956020826489e-06,0.4,10,30,BiLSTM,2,15,3.3621936600953844e-07,COMPLETE
87,-0.011560791500386424,2026-03-03 08:34:03.462436,2026-03-03 08:40:09.156440,0 days 00:06:05.694004,64,0.7000000000000001,0.00809820842628206,10,sector_sentiment,64,128,1,0.46895563163578724,0.30000000000000004,2.571029798871491e-06,0.4,5,30,LSTM,2,10,1.7820075861615447e-07,COMPLETE
40,-0.011569022767667502,2026-03-03 03:00:02.710785,2026-03-03 03:06:35.114502,0 days 00:06:32.403717,64,0.6000000000000001,0.008743012061169416,15,sector_sentiment,64,32,1,0.10497453826096725,0.30000000000000004,1.119416515508081e-06,0.4,10,50,BiLSTM,2,15,2.2461099369868357e-07,COMPLETE
81,-0.011569142399918962,2026-03-03 07:44:06.575028,2026-03-03 07:51:06.880313,0 days 00:07:00.305285,64,0.7000000000000001,0.0077907973112607545,15,sector_finbert,64,128,1,0.6059865741136382,0.30000000000000004,1.9346080168813707e-06,0.4,5,30,BiLSTM,2,10,3.5611887803505615e-07,COMPLETE
57,-0.011579238468193264,2026-03-03 04:58:52.869314,2026-03-03 05:04:43.252692,0 days 00:05:50.383378,64,0.7000000000000001,0.009462489258856196,10,sector_unified_emotion,256,32,1,0.929908769169526,0.30000000000000004,5.9844363569836255e-06,0.8,10,50,LSTM,1,15,9.538787279699412e-06,COMPLETE
71,-0.011580133742942242,2026-03-03 06:30:07.562658,2026-03-03 06:37:11.941636,0 days 00:07:04.378978,64,0.7000000000000001,0.009161691640131283,15,sector_sentiment,64,32,1,0.3916943245727441,0.2,0.00014882412947500625,0.4,10,30,BiLSTM,2,10,2.87734729469716e-06,COMPLETE
78,-0.011580480260350795,2026-03-03 07:21:40.632560,2026-03-03 07:29:03.578058,0 days 00:07:22.945498,64,0.7000000000000001,0.009694180139775774,20,sector_emotion,64,32,1,0.16688334238499367,0.2,1.3329001317613845e-06,0.4,10,30,BiLSTM,2,15,1.497322494808094e-07,COMPLETE
98,-0.01158091548925051,2026-03-03 09:52:22.469542,2026-03-03 09:58:54.069496,0 days 00:06:31.599954,64,0.4,0.00642775301033086,15,sector_sentiment,64,32,1,0.22959012183095512,0.2,3.0509354790721125e-06,0.4,7,30,BiLSTM,1,15,5.928755614400411e-07,COMPLETE
75,-0.011582659916518441,2026-03-03 06:57:06.981119,2026-03-03 07:03:56.003192,0 days 00:06:49.022073,64,0.6000000000000001,0.009891923700010479,15,sector_finbert,64,32,1,0.44547126022806866,0.30000000000000004,4.2658019725499775e-06,0.4,5,30,BiLSTM,2,10,1.6840697392859665e-07,COMPLETE
23,-0.011583383301853278,2026-03-03 00:50:02.914186,2026-03-03 00:57:02.550926,0 days 00:06:59.636740,64,0.30000000000000004,0.00498269144818798,15,sector_sentiment,64,64,1,0.7302166588571694,0.30000000000000004,9.130210786079703e-06,0.8,10,50,BiLSTM,2,15,2.0488850757366105e-06,COMPLETE
66,-0.0115833964786926,2026-03-03 05:55:47.419883,2026-03-03 06:02:24.261058,0 days 00:06:36.841175,64,0.5,0.007850268925828466,20,sector_finbert,128,32,1,0.3065765638782239,0.4,4.343582507394108e-06,0.8,5,20,BiLSTM,1,10,3.69995860851729e-06,COMPLETE
86,-0.011584878383317046,2026-03-03 08:27:10.329482,2026-03-03 08:34:03.461591,0 days 00:06:53.132109,64,0.6000000000000001,0.009488218712846622,15,sector_sentiment,64,32,1,0.19145765810616966,0.30000000000000004,4.921791034217143e-06,0.4,10,50,BiLSTM,2,15,1.2609600310773443e-06,COMPLETE
74,-0.011585125333674484,2026-03-03 06:50:19.209687,2026-03-03 06:57:06.980409,0 days 00:06:47.770722,64,0.6000000000000001,0.008464333591710355,15,sector_finbert,64,32,1,0.40924750597454473,0.30000000000000004,2.217966662779966e-06,0.4,5,30,BiLSTM,2,10,1.243370886479763e-07,COMPLETE
95,-0.011587159228549491,2026-03-03 09:31:48.858999,2026-03-03 09:40:08.014237,0 days 00:08:19.155238,32,0.7000000000000001,0.005700819259678372,15,sector_sentiment,64,128,1,0.7638240882883899,0.30000000000000004,3.397224812091342e-05,0.4,5,30,LSTM,2,10,5.100513367090449e-06,COMPLETE
77,-0.011588854273587537,2026-03-03 07:15:26.349694,2026-03-03 07:21:40.631790,0 days 00:06:14.282096,64,0.7000000000000001,0.006338531889443642,10,sector_finbert,64,32,1,0.13003345224754492,0.30000000000000004,2.9320890800656426e-06,0.4,5,50,BiLSTM,2,10,4.108711293170506e-07,COMPLETE
97,-0.011588904001401917,2026-03-03 09:46:11.562317,2026-03-03 09:52:22.468783,0 days 00:06:10.906466,64,0.7000000000000001,0.009348515732815213,10,sector_sentiment,256,128,1,0.3823644716559613,0.30000000000000004,1.3596429722954823e-06,0.4,5,50,LSTM,2,15,2.174657214276447e-06,COMPLETE
67,-0.011589521394760544,2026-03-03 06:02:24.261884,2026-03-03 06:09:01.741237,0 days 00:06:37.479353,64,0.30000000000000004,0.0067456054305769205,20,sector_finbert,128,32,1,0.14088215594521408,0.4,1.0813571466694339e-05,0.8,5,20,BiLSTM,1,10,3.090504067922148e-07,COMPLETE
58,-0.011590112502934768,2026-03-03 05:04:43.253511,2026-03-03 05:10:31.734561,0 days 00:05:48.481050,64,0.8,0.007850894262718941,10,sector_sentiment,256,32,1,0.9993126610136347,0.2,6.059700624546592e-06,0.8,10,20,LSTM,1,15,2.3383017281329026e-05,COMPLETE
49,-0.011593336178303453,2026-03-03 04:07:28.658776,2026-03-03 04:13:23.227790,0 days 00:05:54.569014,64,0.8,0.009244032447079902,10,sector_finbert,256,32,1,0.5536801256084392,0.4,1.330269116678372e-05,0.8,10,20,BiLSTM,1,15,1.8378430474718345e-07,COMPLETE
65,-0.011595529128913264,2026-03-03 05:49:09.499447,2026-03-03 05:55:47.419105,0 days 00:06:37.919658,64,0.6000000000000001,0.009830801017304455,20,sector_finbert,128,32,1,0.31291297931659084,0.4,1.2437929178179368e-06,0.8,10,20,BiLSTM,1,10,3.2820956260340515e-06,COMPLETE
42,-0.011595612907201045,2026-03-03 03:13:37.548674,2026-03-03 03:20:25.560678,0 days 00:06:48.012004,64,0.7000000000000001,0.008965817392309245,20,sector_sentiment,256,32,1,0.17024639777842965,0.4,8.034333975733595e-06,0.4,10,20,BiLSTM,1,20,1.3592549665540648e-07,COMPLETE
50,-0.01159733678674383,2026-03-03 04:13:23.228539,2026-03-03 04:19:36.924225,0 days 00:06:13.695686,64,0.7000000000000001,0.0053701747686497655,10,sector_finbert,256,32,1,0.45871426849821395,0.4,8.250406468535293e-06,0.8,10,20,BiLSTM,2,15,1.4233286239224223e-07,COMPLETE
33,-0.011597630478440814,2026-03-03 02:10:17.188317,2026-03-03 02:17:26.676525,0 days 00:07:09.488208,64,0.2,0.003799256336106193,15,sector_sentiment,64,32,1,0.6635264460146568,0.4,5.01953173358788e-05,0.8,7,50,BiLSTM,2,10,2.1208680853086135e-06,COMPLETE
