number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
96,0.0701252532038428,2026-03-05 15:10:49.122471,2026-03-05 15:36:06.885925,0 days 00:25:17.763454,16,2,0.2,0.0003328152407821,10,emotion,256,64,1.0619199946614448,0.0,0.0613382223383667,0.0003633830341591,0.8,10,30,BiGRU,6,1,corn,10,1.979303259651354,0.8609124784779503,15,0.7373137870291296,0.1919299248892117,41,4.8795476513443487e-05,0.5127514367816092,0.1140476877818236,0.0701252532038428,0.1769037356321839,COMPLETE,0.1140476877818236,0.1769037356321839,0.5127514367816092,0.0701252532038428,1
74,0.0695331771521148,2026-03-05 06:18:32.043018,2026-03-05 06:46:47.895355,0 days 00:28:15.852337,16,2,0.6000000000000001,0.000341141054548,20,unified_emotion,256,128,1.2821910744058445,0.0,0.0921015671208627,0.0002530644476469,0.8,5,20,GRU,6,2,coral,20,2.2334774914542534,0.8822959189830947,15,0.8059384638609035,0.287084123733588,41,2.168007999004949e-05,0.5222701149425287,0.1124097330405099,0.0695331771521148,0.1602011494252873,COMPLETE,0.1124097330405099,0.1602011494252873,0.5222701149425287,0.0695331771521148,1
54,0.0684748749031114,2026-03-04 19:43:08.526255,2026-03-04 20:11:34.983175,0 days 00:28:26.456920,16,2,0.2,0.0007273623995681,15,emotion,256,64,1.6044267988384726,0.0,0.0393022335887954,1.3115967945464904e-05,0.8,5,20,GRU,6,1,coral,15,1.689406547081369,1.0819608245174392,15,0.8505630836715216,0.2089461409986102,41,1.0421581685772148e-05,0.5174209770114943,0.0984006817553569,0.0684748749031114,0.146551724137931,COMPLETE,0.0984006817553569,0.146551724137931,0.5174209770114943,0.0684748749031114,1
94,0.0678357655337283,2026-03-05 14:14:51.579650,2026-03-05 14:40:20.890554,0 days 00:25:29.310904,16,2,0.1,0.003406508053987,10,all_nlp,256,32,1.2740143634371013,0.0,0.0853582787811797,0.0003304911896295,0.8,5,20,GRU,6,1,coral,15,2.176899730011845,0.7879614344677115,15,0.7719969628941603,0.33356491612839,41,1.154069051126531e-06,0.5176005747126436,0.1132759642462973,0.0678357655337283,0.1510416666666666,COMPLETE,0.1132759642462973,0.1510416666666666,0.5176005747126436,0.0678357655337283,1
83,0.0677124000043137,2026-03-05 10:00:49.779629,2026-03-05 10:23:01.846592,0 days 00:22:12.066963,16,2,0.3,0.0042952316576525,10,all_nlp,256,64,0.2255217730133053,0.1,0.025808214664369,0.0007178564087291,0.4,10,20,LSTM,6,2,coral,5,2.7522966072792605,1.1676568149207565,15,0.7117596395855109,0.1839383579531761,31,2.571153294739769e-05,0.5129310344827587,0.1195746831967463,0.0677124000043137,0.1639727011494252,COMPLETE,0.1195746831967463,0.1639727011494252,0.5129310344827587,0.0677124000043137,1
21,0.067128208020131,2026-03-04 03:52:36.009485,2026-03-04 04:13:48.347381,0 days 00:21:12.337896,16,4,0.1,0.0033592389393993,20,emotion,256,128,0.8481690626206804,0.0,0.0833776608395823,0.0007309846861725,0.8,5,20,GRU,6,2,coral,10,1.6637967780314722,0.7187502655574467,9,0.6603980168801461,0.276725223796138,21,0.0001204934112736,0.5210129310344828,0.1168480370452052,0.067128208020131,0.1690014367816092,COMPLETE,0.1168480370452052,0.1690014367816092,0.5210129310344828,0.067128208020131,1
95,0.0661029037062266,2026-03-05 14:40:20.891357,2026-03-05 15:10:49.121646,0 days 00:30:28.230289,16,2,0.2,0.0002937775456804,20,sentiment,256,64,1.9352985697206972,0.1,0.0356719402554849,0.0001163226139078,0.8,5,30,BiGRU,6,1,coral,15,2.9916937791392444,1.163892608003123,15,0.797646902405423,0.1769284717038656,41,4.71782950018066e-05,0.5118534482758621,0.1038049774125791,0.0661029037062266,0.1510416666666666,COMPLETE,0.1038049774125791,0.1510416666666666,0.5118534482758621,0.0661029037062266,1
42,0.0659584324335708,2026-03-04 13:50:09.175739,2026-03-04 14:25:28.560560,0 days 00:35:19.384821,16,2,0.4,0.0002417797358086,20,all_nlp,64,32,0.468045989249136,0.2,0.0549278026731781,0.0015783413534915,0.8,5,20,GRU,6,1,coral,10,2.187804241411905,0.8206554184789789,21,0.8667414240838656,0.2644028515215655,41,1.3767468019631492e-06,0.5170617816091954,0.1099899212588938,0.0659584324335708,0.1564295977011494,COMPLETE,0.1099899212588938,0.1564295977011494,0.5170617816091954,0.0659584324335708,1
30,0.0659269396595168,2026-03-04 08:02:04.446675,2026-03-04 09:03:20.712582,0 days 01:01:16.265907,16,4,0.4,0.0039411676241031,10,sentiment,256,64,1.2426145448343262,0.1,0.0829918546921046,0.0003076570668531,0.8,10,30,BiGRU,6,1,coral,10,2.7516620212181766,1.0339450853582233,21,0.843420187172969,0.1683424382561738,41,2.8061732449135965e-05,0.5131106321839081,0.1052361080002101,0.0659269396595168,0.1557112068965517,COMPLETE,0.1052361080002101,0.1557112068965517,0.5131106321839081,0.0659269396595168,1
13,0.0653503388106114,2026-03-03 23:54:50.595109,2026-03-04 00:19:53.108273,0 days 00:25:02.513164,16,4,0.8,0.0037329357313685,20,all_nlp,64,128,1.5801282589057264,0.0,0.0602889150142611,0.0067638283975405,0.4,10,20,GRU,6,1,coral,15,3.035525907275833,0.549249240541947,9,0.6140730683840608,0.3882833494787733,31,2.3528450990389868e-06,0.5190373563218391,0.1201091267589225,0.0653503388106114,0.170617816091954,COMPLETE,0.1201091267589225,0.170617816091954,0.5190373563218391,0.0653503388106114,1
