number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc
45,0.0589154824545121,2026-03-08 00:31:10.059680,2026-03-08 01:16:00.975266,0 days 00:44:50.915586,32,6,0.7000000000000001,0.007588812078576349,10,base,128,64,1.4376111440785961,0.30000000000000004,0.002024731273100048,0.0011464931488020878,0.8,5,50,BiLSTM,6,1,coral,10,1.213251934834417,1.0151135825518933,21,0.6925696752254957,0.12086969536743199,21,2.7262711323947465e-05,0.5129310344827587,0.10934594306672817,0.0589154824545121,0.16918103448275862,COMPLETE,0.10934594306672817,0.16918103448275862,0.5129310344827587,0.0589154824545121
21,0.05877429616235568,2026-03-07 06:50:56.721998,2026-03-07 07:13:21.268504,0 days 00:22:24.546506,64,6,0.5,0.007267424800322143,15,base,64,64,0.46578649297757646,0.30000000000000004,0.01472653546813605,0.00014981884090622065,0.8,5,50,BiLSTM,6,1,coral,10,2.2403025078601413,1.0387981424210222,9,0.7526125229121169,0.394950123617401,21,7.54371922093971e-07,0.5125718390804598,0.11367866397836214,0.05877429616235568,0.15858477011494254,COMPLETE,0.11367866397836214,0.15858477011494254,0.5125718390804598,0.05877429616235568
60,0.05874528226159942,2026-03-08 10:34:18.555975,2026-03-08 11:20:10.948564,0 days 00:45:52.392589,64,6,0.5,0.007929144093670586,15,base,256,128,1.567567338570898,0.30000000000000004,0.010610501376878169,6.0801033954002664e-05,0.8,5,20,BiLSTM,6,1,coral,10,2.5167925422432713,0.9656174038317802,15,0.8067399421270423,0.3517642221212847,31,1.3412820092615143e-05,0.5134698275862069,0.0960359783163529,0.05874528226159942,0.14960488505747127,COMPLETE,0.0960359783163529,0.14960488505747127,0.5134698275862069,0.05874528226159942
13,0.05767606922162056,2026-03-07 00:56:22.401852,2026-03-07 01:29:11.117811,0 days 00:32:48.715959,64,6,0.7000000000000001,0.00815075548873786,15,base,256,128,1.457384107468225,0.4,0.029606961682502236,0.0005532758788606088,0.8,5,50,BiLSTM,6,2,corn,5,1.6764755179728597,1.1239243191377388,15,0.8667219978501176,0.14060322283074492,21,1.1972350953071984e-06,0.5202945402298851,0.10194666180123291,0.05767606922162056,0.19504310344827586,COMPLETE,0.10194666180123291,0.19504310344827586,0.5202945402298851,0.05767606922162056
39,0.05752963510912796,2026-03-07 19:20:48.406727,2026-03-07 20:37:39.408894,0 days 01:16:51.002167,128,6,0.4,0.007847984850732063,10,base,128,32,1.9103658666939833,0.4,0.0076212150473187815,0.00034486122895518214,0.8,5,30,GRU,6,1,corn,20,2.225831998012645,0.7689203654132233,21,0.8157806891096936,0.3598744430700876,41,0.00023076474122357392,0.5140086206896551,0.11506754632471838,0.05752963510912796,0.18552442528735633,COMPLETE,0.11506754632471838,0.18552442528735633,0.5140086206896551,0.05752963510912796
92,0.05684278419532323,2026-03-09 07:10:30.838581,2026-03-09 07:26:22.180991,0 days 00:15:51.342410,64,2,0.8,0.006384565363383933,20,base,64,32,0.7766555176582879,0.2,0.014963456335361596,0.002086894650175543,0.8,7,30,BiGRU,6,1,coral,5,3.3585228037273454,1.0347075702398876,21,0.802177822419796,0.2907454570654438,21,4.905559829681924e-05,0.5131106321839081,0.11159481703187982,0.05684278419532323,0.171875,COMPLETE,0.11159481703187982,0.171875,0.5131106321839081,0.05684278419532323
38,0.05671158870543154,2026-03-07 18:26:16.124878,2026-03-07 19:20:48.406018,0 days 00:54:32.281140,32,6,0.4,0.009286256208587331,10,base,256,32,1.5872528529870438,0.30000000000000004,0.02805694464185666,0.0006411517723186208,0.8,5,30,BiGRU,6,2,coral,15,2.6199414347014462,0.6259614817167458,15,0.7985370815512461,0.36217543641319005,41,0.00024858528596341463,0.5179597701149425,0.11002137851520721,0.05671158870543154,0.16002155172413793,COMPLETE,0.11002137851520721,0.16002155172413793,0.5179597701149425,0.05671158870543154
95,0.056187235377785874,2026-03-09 08:25:51.263610,2026-03-09 08:43:32.037293,0 days 00:17:40.773683,32,4,0.8,0.005247791601314951,20,base,64,32,0.12691749189706789,0.30000000000000004,0.03130457121276073,0.002235622716753373,0.8,7,20,BiLSTM,6,2,coral,5,3.112420008968555,1.1774664837667033,9,0.8328995279097555,0.33014397120423744,21,3.4121710964234766e-06,0.5145474137931034,0.10904698028302817,0.056187235377785874,0.15930316091954022,COMPLETE,0.10904698028302817,0.15930316091954022,0.5145474137931034,0.056187235377785874
44,0.055955143040779455,2026-03-07 23:09:01.613814,2026-03-08 00:31:10.058816,0 days 01:22:08.445002,64,6,0.6000000000000001,0.008564388585510486,10,base,64,32,1.5143010704354574,0.1,0.014383926286476174,0.0009035570365864149,0.8,5,50,BiLSTM,6,1,coral,15,2.238576954717791,0.9338269699684698,21,0.7697125065552326,0.19836979283878936,41,3.3587597727540335e-06,0.5177801724137931,0.12068315563598575,0.055955143040779455,0.18983477011494254,COMPLETE,0.12068315563598575,0.18983477011494254,0.5177801724137931,0.055955143040779455
20,0.05490411856787204,2026-03-07 06:28:00.387408,2026-03-07 06:50:56.721240,0 days 00:22:56.333832,32,6,0.8,0.008624028804806647,15,base,128,64,1.6248276043706222,0.4,0.045938138157615174,0.0024468848199341443,0.8,5,50,LSTM,6,2,coral,5,2.4699322297683697,0.9707806884136503,9,0.8999450978856649,0.1915613233093544,21,3.557553599707098e-07,0.5102370689655172,0.1080013855511904,0.05490411856787204,0.16343390804597702,COMPLETE,0.1080013855511904,0.16343390804597702,0.5102370689655172,0.05490411856787204
15,0.054849117113975034,2026-03-07 02:16:02.865933,2026-03-07 02:48:55.085271,0 days 00:32:52.219338,128,6,0.8,0.0081544892632062,15,base,256,32,1.903931876931432,0.30000000000000004,0.042101215625767054,3.8889369329001755e-05,0.8,7,50,BiLSTM,6,1,coral,10,3.360689894571723,1.1019380290467793,15,0.8405302547026455,0.12124689106986725,21,7.034536540934402e-05,0.5170617816091954,0.1100013521300933,0.054849117113975034,0.16936063218390804,COMPLETE,0.1100013521300933,0.16936063218390804,0.5170617816091954,0.054849117113975034
28,0.054696590182549215,2026-03-07 10:04:17.146418,2026-03-07 10:16:25.924352,0 days 00:12:08.777934,64,2,0.8,0.0063676426195138506,15,base,64,32,0.45813332230933257,0.30000000000000004,0.051657566544299184,0.0008203691116225924,0.8,7,20,GRU,6,1,coral,15,2.2651947382210738,1.1398403631496563,15,0.8364948458793109,0.11908979465328765,21,1.1416418051057082e-05,0.5184985632183908,0.11023314320381801,0.054696590182549215,0.16810344827586207,COMPLETE,0.11023314320381801,0.16810344827586207,0.5184985632183908,0.054696590182549215
48,0.05444311782945432,2026-03-08 02:18:51.124378,2026-03-08 02:52:39.465341,0 days 00:33:48.340963,32,6,0.6000000000000001,0.005011387587775192,15,base,64,64,0.275758290613807,0.30000000000000004,0.05690949265544942,0.0003864762576220813,0.8,5,50,BiLSTM,6,1,corn,5,2.014561269868811,1.1598525315264607,15,0.8365564716117729,0.3636172746051209,21,2.56328825750452e-07,0.5104166666666666,0.11215761964268531,0.05444311782945432,0.19055316091954022,COMPLETE,0.11215761964268531,0.19055316091954022,0.5104166666666666,0.05444311782945432
10,0.05436836796582828,2026-03-06 23:33:44.408526,2026-03-06 23:49:50.463427,0 days 00:16:06.054901,64,4,0.7000000000000001,0.00965215924714527,15,base,128,64,1.4203037051869933,0.4,0.04995012521943061,0.00016058499786029254,0.8,10,50,BiLSTM,6,1,coral,5,3.0924514387525086,0.8272964487227333,9,0.785130144037457,0.1424756336529029,21,3.7566486359407474e-07,0.5167025862068966,0.10675251841056616,0.05436836796582828,0.1497844827586207,COMPLETE,0.10675251841056616,0.1497844827586207,0.5167025862068966,0.05436836796582828
69,0.0541864004718615,2026-03-08 16:42:28.360171,2026-03-08 17:31:49.193709,0 days 00:49:20.833538,32,6,0.5,0.008215360496098001,20,base,64,64,0.9948297473846568,0.4,0.07676296541828648,0.001204939027425197,0.4,7,50,BiLSTM,6,2,coral,5,3.444105992119796,1.1352755130961627,21,0.7071473775237194,0.2475970592295885,21,0.0004910368900152127,0.5167025862068966,0.11651751562173719,0.0541864004718615,0.1661278735632184,COMPLETE,0.11651751562173719,0.1661278735632184,0.5167025862068966,0.0541864004718615
89,0.05375660642857611,2026-03-09 05:05:20.353310,2026-03-09 05:47:22.580139,0 days 00:42:02.226829,128,6,0.8,0.008960539335456767,15,base,64,64,0.12239431265316811,0.30000000000000004,0.050354188084974424,8.392569373219939e-05,0.4,7,50,BiLSTM,6,2,coral,5,2.897844411661546,1.0296055731152618,21,0.7636822491459101,0.3583817635537504,21,2.4736747192789075e-05,0.5170617816091954,0.09446165182976918,0.05375660642857611,0.1505028735632184,COMPLETE,0.09446165182976918,0.1505028735632184,0.5170617816091954,0.05375660642857611
31,0.052686285750392345,2026-03-07 11:58:15.095546,2026-03-07 13:12:06.312764,0 days 01:13:51.217218,32,6,0.7000000000000001,0.007787942059783989,10,base,64,64,0.9675205048356328,0.4,0.027918182612743876,0.00094605166361416,0.8,5,50,GRU,6,1,coral,20,2.169890971738221,0.733511227479893,21,0.7171398462221471,0.19697874182216857,41,4.817079173481848e-05,0.5105962643678161,0.10529752269191461,0.052686285750392345,0.16882183908045978,COMPLETE,0.10529752269191461,0.16882183908045978,0.5105962643678161,0.052686285750392345
25,0.05241773480885907,2026-03-07 08:47:38.492646,2026-03-07 09:10:59.861566,0 days 00:23:21.368920,32,2,0.5,0.007335099925726645,15,base,128,64,0.450280716282097,0.2,0.035007761824358996,1.5042797108055827e-05,0.8,5,50,BiLSTM,6,1,coral,5,2.423373743470701,1.1293296894240035,15,0.8316271610565327,0.3768165382133723,31,4.839414942336576e-07,0.5114942528735632,0.09581837414516957,0.05241773480885907,0.15642959770114942,COMPLETE,0.09581837414516957,0.15642959770114942,0.5114942528735632,0.05241773480885907
18,0.052041954840220624,2026-03-07 04:50:49.082892,2026-03-07 05:27:00.233513,0 days 00:36:11.150621,32,6,0.8,0.009044219448656882,15,base,256,64,1.9197701022218214,0.4,0.008756825169667238,5.098139005429277e-05,0.8,5,50,GRU,6,1,coral,5,2.0476805970894754,0.781737596906958,15,0.781315552316697,0.25809467120907736,21,1.8322591833901543e-05,0.5111350574712644,0.09896065895420081,0.052041954840220624,0.1557112068965517,COMPLETE,0.09896065895420081,0.1557112068965517,0.5111350574712644,0.052041954840220624
65,0.0516504476304206,2026-03-08 13:58:01.064379,2026-03-08 14:43:32.364223,0 days 00:45:31.299844,32,6,0.5,0.005112010543917455,15,base,64,64,0.7029285747225699,0.30000000000000004,0.0599061161179231,0.0004588142720262077,0.8,7,20,BiLSTM,6,1,coral,10,2.3629360122507506,1.1869027966324635,21,0.8495728116980235,0.12488450566300188,21,2.402269166965315e-07,0.5145474137931034,0.10382068915171051,0.0516504476304206,0.1540948275862069,COMPLETE,0.10382068915171051,0.1540948275862069,0.5145474137931034,0.0516504476304206
76,0.05164372753852227,2026-03-08 22:04:38.110154,2026-03-08 22:40:15.195642,0 days 00:35:37.085488,64,6,0.4,0.005660821170671889,20,base,256,32,1.337069627473642,0.1,0.004183577255534605,0.0006927291477541982,0.8,5,20,BiLSTM,6,1,coral,15,2.8225796174829036,1.1616030381132654,15,0.8811403764561108,0.3172756627544426,21,0.0006637651833545698,0.5107758620689655,0.10204620341015175,0.05164372753852227,0.15193965517241378,COMPLETE,0.10204620341015175,0.15193965517241378,0.5107758620689655,0.05164372753852227
72,0.05039168100644837,2026-03-08 19:28:03.298126,2026-03-08 19:51:47.370142,0 days 00:23:44.072016,64,6,0.7000000000000001,0.009444980947392795,20,base,64,64,0.30733600246613935,0.4,0.09406281712353451,0.0010173697965260215,0.4,7,50,GRU,6,2,corn,5,3.391648146250883,0.9911655256529582,9,0.6641824982124017,0.35586226507421076,21,2.266573175725557e-05,0.5111350574712644,0.11134230205223729,0.05039168100644837,0.17510775862068967,COMPLETE,0.11134230205223729,0.17510775862068967,0.5111350574712644,0.05039168100644837
50,0.04993516938102456,2026-03-08 03:51:54.160756,2026-03-08 04:52:26.961586,0 days 01:00:32.800830,32,6,0.5,0.007800770050871346,10,base,256,128,0.9703621917473741,0.2,0.014212206723596488,2.1456174372049934e-05,0.8,5,20,GRU,6,1,coral,20,1.8800750316719967,1.1046216452512665,15,0.7746677510374664,0.28351615954693005,41,3.1071452743079397e-06,0.5093390804597702,0.08967603801449288,0.04993516938102456,0.14906609195402298,COMPLETE,0.08967603801449288,0.14906609195402298,0.5093390804597702,0.04993516938102456
63,0.04989548534239202,2026-03-08 12:27:49.461658,2026-03-08 12:58:47.864723,0 days 00:30:58.403065,64,6,0.7000000000000001,0.003975617336659585,10,base,256,128,0.4964669179557053,0.30000000000000004,0.0324605196799445,0.00011624053809298598,0.8,5,20,GRU,6,1,coral,10,1.5935113754985921,1.0558805323699807,15,0.8864190971165258,0.3828715272838926,21,0.0002449399722039095,0.5100574712643678,0.10576431124472924,0.04989548534239202,0.15373563218390804,COMPLETE,0.10576431124472924,0.15373563218390804,0.5100574712643678,0.04989548534239202
99,0.04964080322775666,2026-03-09 10:32:18.116209,2026-03-09 11:20:19.294694,0 days 00:48:01.178485,32,6,0.7000000000000001,0.006962489538067633,20,base,64,32,0.2754390997115306,0.4,0.07729028882011844,0.005950698197298302,0.8,10,20,BiLSTM,6,2,coral,15,3.098274370717714,0.4064912077700397,21,0.743499822028438,0.2156496955971284,21,1.4937048224206955e-05,0.5098778735632183,0.1135761495455561,0.04964080322775666,0.1632543103448276,COMPLETE,0.1135761495455561,0.1632543103448276,0.5098778735632183,0.04964080322775666
61,0.04847728055186557,2026-03-08 11:20:10.949349,2026-03-08 11:51:08.206821,0 days 00:30:57.257472,64,6,0.6000000000000001,0.0022606156070617807,10,base,256,32,0.47028165463329563,0.0,0.047659959229658086,0.00041463256662742316,0.8,5,30,BiLSTM,6,1,coral,20,2.5415232723775065,0.7669061433109182,15,0.8636521405799975,0.3331275782745062,21,0.00036274796935679683,0.5170617816091954,0.10655890364556693,0.04847728055186557,0.15750718390804597,COMPLETE,0.10655890364556693,0.15750718390804597,0.5170617816091954,0.04847728055186557
32,0.046994938370006456,2026-03-07 13:12:06.313514,2026-03-07 13:41:56.773433,0 days 00:29:50.459919,32,6,0.8,0.007999490452440854,15,base,256,64,0.5951137465422579,0.4,0.045634219796364804,2.6933061942848445e-05,0.8,5,20,BiGRU,6,1,coral,10,3.4292127141325754,1.165337844379586,15,0.8845814286698672,0.39229169977573086,21,1.9018955571457487e-07,0.5129310344827587,0.09517069566891248,0.046994938370006456,0.1440373563218391,COMPLETE,0.09517069566891248,0.1440373563218391,0.5129310344827587,0.046994938370006456
96,0.04514705218249658,2026-03-09 08:43:32.038180,2026-03-09 09:10:58.741490,0 days 00:27:26.703310,32,4,0.7000000000000001,0.009508082426208292,10,base,128,64,1.6607667024375312,0.4,0.06216576288542364,0.0001974074206955144,0.8,5,50,LSTM,6,1,coral,5,1.7246968377074836,1.0080521650295113,15,0.8572646855600388,0.14951492649512926,21,2.0855247518752323e-05,0.5129310344827587,0.09900724023019765,0.04514705218249658,0.15607040229885058,COMPLETE,0.09900724023019765,0.15607040229885058,0.5129310344827587,0.04514705218249658
8,0.044873458222683064,2026-03-06 22:39:57.857837,2026-03-06 22:55:25.532786,0 days 00:15:27.674949,64,2,0.6000000000000001,0.009600532107691172,15,base,64,32,1.5726785409405342,0.30000000000000004,0.027551257757053232,6.611610244892456e-05,0.8,5,50,BiGRU,6,1,coral,15,2.072675466783945,0.8204554541550608,15,0.8767066379546745,0.10651559806600593,21,4.1980226894186036e-07,0.5095186781609196,0.10509851466657222,0.044873458222683064,0.1625359195402299,COMPLETE,0.10509851466657222,0.1625359195402299,0.5095186781609196,0.044873458222683064
94,0.04431626634363296,2026-03-09 08:07:34.135823,2026-03-09 08:25:51.262687,0 days 00:18:17.126864,128,6,0.6000000000000001,0.005995559438108232,10,base,256,32,1.2415449516088084,0.1,0.020719369875988197,0.00022128910198894355,0.8,5,20,BiLSTM,6,1,coral,15,2.109076972090574,0.8554085803849311,9,0.8376385237796699,0.38631841159336566,21,0.0002285340988791446,0.514367816091954,0.11423496660997604,0.04431626634363296,0.16918103448275862,COMPLETE,0.11423496660997604,0.16918103448275862,0.514367816091954,0.04431626634363296
42,0.04430898429770931,2026-03-07 21:25:20.026559,2026-03-07 22:47:25.746280,0 days 01:22:05.719721,32,6,0.7000000000000001,0.006776919447519368,10,base,256,32,1.9013969219571603,0.30000000000000004,0.02233708154257469,0.003383237342228726,0.4,5,30,BiLSTM,6,1,corn,20,2.3947039133429846,0.8251536904880779,21,0.8261789433126843,0.2584360406092454,41,0.0007558365214829186,0.5125718390804598,0.12598766485423415,0.04430898429770931,0.19773706896551724,COMPLETE,0.12598766485423415,0.19773706896551724,0.5125718390804598,0.04430898429770931
51,0.04422008102775686,2026-03-08 04:52:26.962355,2026-03-08 05:51:23.453965,0 days 00:58:56.491610,64,6,0.6000000000000001,0.008239764990002453,10,base,256,64,1.8800420251411847,0.4,0.022154298158280517,2.7894893187149945e-05,0.8,5,20,BiGRU,6,1,coral,15,1.8793135592473766,0.9047394944063134,15,0.6964069121750137,0.3623742519908778,41,2.3807739076648512e-05,0.5102370689655172,0.08292553757233927,0.04422008102775686,0.14098419540229884,COMPLETE,0.08292553757233927,0.14098419540229884,0.5102370689655172,0.04422008102775686
58,0.042092790490585154,2026-03-08 09:49:16.301414,2026-03-08 10:21:41.135713,0 days 00:32:24.834299,64,6,0.5,0.007092062118239603,10,base,256,32,1.7596911320630864,0.30000000000000004,0.03227739711998811,0.00013253559364974232,0.8,10,20,BiLSTM,6,1,coral,20,2.0605316872855126,0.9261126296335965,15,0.8016017619038976,0.3436705473406671,21,0.00042054748185903494,0.5082614942528736,0.09679459526944849,0.042092790490585154,0.14673132183908047,COMPLETE,0.09679459526944849,0.14673132183908047,0.5082614942528736,0.042092790490585154
27,0.041503514640765904,2026-03-07 09:44:17.298796,2026-03-07 10:04:17.145283,0 days 00:19:59.846487,64,6,0.5,0.007124782102108726,15,base,256,64,1.192504812321378,0.2,0.0632032008913371,6.0480617909288444e-05,0.8,7,20,LSTM,6,1,coral,10,2.605950577573933,1.1657506321681754,9,0.7606954647320701,0.1189449824575829,21,1.2611240612073185e-06,0.5132902298850575,0.10352399414128594,0.041503514640765904,0.15589080459770116,COMPLETE,0.10352399414128594,0.15589080459770116,0.5132902298850575,0.041503514640765904
73,0.04098234143040779,2026-03-08 19:51:47.371384,2026-03-08 20:18:16.193326,0 days 00:26:28.821942,32,2,0.8,0.0076568031296112464,20,base,64,128,0.1988053024083945,0.30000000000000004,0.08707832029129065,3.0295161277711347e-05,0.4,7,50,GRU,6,2,coral,5,2.9082369170150395,0.8644482213049889,21,0.6654947788745886,0.3056660694206019,21,1.198850086885277e-05,0.5098778735632183,0.09823548076180375,0.04098234143040779,0.1540948275862069,COMPLETE,0.09823548076180375,0.1540948275862069,0.5098778735632183,0.04098234143040779
59,0.03922633010033279,2026-03-08 10:21:41.136762,2026-03-08 10:34:18.555178,0 days 00:12:37.418416,64,2,0.6000000000000001,0.00530033063154227,15,base,256,32,1.0295503349353865,0.2,0.0555673355150404,2.2076725302700058e-05,0.8,5,20,BiGRU,6,1,corn,15,2.428891322226055,1.1981685787647434,15,0.8861107360656714,0.3797365173449524,21,2.6362478104902656e-05,0.5041307471264368,0.10961718908569726,0.03922633010033279,0.1867816091954023,COMPLETE,0.10961718908569726,0.1867816091954023,0.5041307471264368,0.03922633010033279
1,0.038310063175925106,2026-03-06 18:38:44.540602,2026-03-06 19:22:23.541256,0 days 00:43:39.000654,64,4,0.4,0.0006355835028602363,10,base,128,64,0.7287062472200334,0.1,0.0770967179954561,0.008862326508576254,0.8,10,30,BiLSTM,6,1,corn,20,1.8129583050668676,0.5109823217156622,21,0.6358782737814905,0.2416644775485848,31,0.00012273800987852966,0.5104166666666666,0.12200405359058421,0.038310063175925106,0.19270833333333334,COMPLETE,0.12200405359058421,0.19270833333333334,0.5104166666666666,0.038310063175925106
34,0.03766805166861821,2026-03-07 14:10:39.855031,2026-03-07 15:25:04.934484,0 days 01:14:25.079453,32,6,0.8,0.007588237659991913,10,base,64,64,1.7185088481452313,0.2,0.04309830172612401,6.52565021568604e-05,0.4,5,50,BiLSTM,6,1,corn,15,1.6625312628837168,0.7780105561543612,21,0.7149573079739882,0.16812276094125017,41,5.430148049545947e-06,0.5127514367816092,0.10959252454487274,0.03766805166861821,0.18031609195402298,COMPLETE,0.10959252454487274,0.18031609195402298,0.5127514367816092,0.03766805166861821
85,0.03708980550103982,2026-03-09 02:31:18.784423,2026-03-09 03:14:45.143983,0 days 00:43:26.359560,32,6,0.8,0.008787593800383575,20,base,64,64,0.6800105713944276,0.30000000000000004,0.08444760937838112,2.2718438766057797e-05,0.8,7,50,BiLSTM,6,2,coral,5,3.4803804803997855,1.1038127917602147,15,0.6549590942817888,0.37957331566119645,21,6.220120249912299e-05,0.5120330459770115,0.08569135022647074,0.03708980550103982,0.14780890804597702,COMPLETE,0.08569135022647074,0.14780890804597702,0.5120330459770115,0.03708980550103982
29,0.03549642494332739,2026-03-07 10:16:25.925126,2026-03-07 11:02:15.562759,0 days 00:45:49.637633,32,4,0.7000000000000001,0.007101914594905059,20,base,64,32,0.10776334742095046,0.30000000000000004,0.04629119347271219,9.145152026564722e-06,0.8,5,50,BiLSTM,6,1,coral,15,2.29727406068247,1.1453561814355624,15,0.8256556800473687,0.2961322954924181,41,5.188197025436721e-06,0.5114942528735632,0.09007334865253011,0.03549642494332739,0.1619971264367816,COMPLETE,0.09007334865253011,0.1619971264367816,0.5114942528735632,0.03549642494332739
22,0.026208188016535367,2026-03-07 07:13:21.269188,2026-03-07 07:51:00.751158,0 days 00:37:39.481970,32,4,0.7000000000000001,0.006117759789019625,15,base,64,64,0.3041294072957844,0.30000000000000004,0.07067647913425823,1.9039810630190342e-05,0.8,5,50,BiLSTM,6,2,coral,5,2.9643671393525075,1.0293221187077646,21,0.8952123712740739,0.3314531523129911,21,1.1748422947400002e-06,0.508441091954023,0.0850626403475744,0.026208188016535367,0.1526580459770115,COMPLETE,0.0850626403475744,0.1526580459770115,0.508441091954023,0.026208188016535367
77,0.02420964515012466,2026-03-08 22:40:15.196508,2026-03-08 23:40:10.038853,0 days 00:59:54.842345,32,6,0.7000000000000001,0.0066344319996871765,20,base,64,64,0.21941407772047117,0.4,0.03533002371939848,1.540170509992899e-05,0.4,7,50,BiLSTM,6,2,coral,5,2.3904587966716324,0.8002156638530527,21,0.8928734154873887,0.22822513726526553,21,3.365348633852962e-05,0.5098778735632183,0.08726433586756306,0.02420964515012466,0.15858477011494254,COMPLETE,0.08726433586756306,0.15858477011494254,0.5098778735632183,0.02420964515012466
56,0.024177676770767764,2026-03-08 08:17:41.286669,2026-03-08 09:17:22.681121,0 days 00:59:41.394452,64,6,0.6000000000000001,0.007923782951532178,10,base,256,128,1.4046405795162014,0.30000000000000004,0.006111666238581718,4.935886807389908e-05,0.8,10,20,BiLSTM,6,2,coral,15,2.088574020423815,1.0987266763232617,15,0.8343815378542457,0.3767433706222309,41,8.324457949681794e-07,0.5052083333333334,0.0858718140730525,0.024177676770767764,0.14529454022988506,COMPLETE,0.0858718140730525,0.14529454022988506,0.5052083333333334,0.024177676770767764
64,0.01610629619225693,2026-03-08 12:58:47.865670,2026-03-08 13:58:01.063649,0 days 00:59:13.197979,64,6,0.7000000000000001,0.003467524151683543,10,base,256,32,1.074320828795781,0.30000000000000004,0.007141218847670907,2.9479679453326854e-06,0.8,5,20,BiLSTM,6,1,corn,10,1.9269006171113678,0.6190271525011146,15,0.8938502871531215,0.33880965180644124,41,0.00014821065346651803,0.5118534482758621,0.10100547641682048,0.01610629619225693,0.19306752873563218,COMPLETE,0.10100547641682048,0.19306752873563218,0.5118534482758621,0.01610629619225693
78,0.015165001566465735,2026-03-08 23:40:10.039803,2026-03-09 00:06:58.751179,0 days 00:26:48.711376,32,6,0.8,0.009151018033434995,20,base,64,64,0.5592911127513858,0.30000000000000004,0.07902306962054505,2.371063282618003e-06,0.4,5,50,LSTM,6,2,coral,5,2.850844032336523,1.0184596117846842,9,0.7568153742863045,0.3076989764133057,21,1.80830118426502e-06,0.5123922413793104,0.09216288975975397,0.015165001566465735,0.19019396551724138,COMPLETE,0.09216288975975397,0.19019396551724138,0.5123922413793104,0.015165001566465735
26,0.012920005101820398,2026-03-07 09:10:59.862336,2026-03-07 09:44:17.298077,0 days 00:33:17.435741,32,6,0.30000000000000004,0.008390267675010143,10,base,64,64,0.16914251698987426,0.30000000000000004,0.057916264106658275,1.7697282257888195e-05,0.8,5,30,GRU,6,1,coral,5,2.4107726583745186,1.0644747974709918,15,0.7524946008423476,0.3936080730728325,21,1.3986727073348995e-06,0.5107758620689655,0.0804826205808999,0.012920005101820398,0.1625359195402299,COMPLETE,0.0804826205808999,0.1625359195402299,0.5107758620689655,0.012920005101820398
19,0.008130233354639338,2026-03-07 05:27:00.234214,2026-03-07 06:28:00.386498,0 days 01:01:00.152284,32,6,0.6000000000000001,0.00978880571734753,15,base,64,64,1.9625750392833639,0.4,0.06928460567993622,3.0424264426074165e-06,0.8,5,30,BiLSTM,6,1,coral,5,2.6741815013561667,0.9963667495644711,15,0.808430814650676,0.15020409119840175,41,1.6394184646868558e-05,0.5095186781609196,0.10371282942477392,0.008130233354639338,0.16720545977011494,COMPLETE,0.10371282942477392,0.16720545977011494,0.5095186781609196,0.008130233354639338
30,0.004773539216996534,2026-03-07 11:02:15.563579,2026-03-07 11:58:15.094846,0 days 00:55:59.531267,128,6,0.6000000000000001,0.007021351214117141,15,base,64,64,0.9630861620995904,0.4,0.01746489978808466,2.802707281237718e-06,0.8,10,50,LSTM,6,1,coral,10,2.2621389545811037,1.0349752418395537,15,0.8322309472279756,0.29017722414768576,41,3.835151092807381e-06,0.501257183908046,0.0869737575968446,0.004773539216996534,0.1682830459770115,COMPLETE,0.0869737575968446,0.1682830459770115,0.501257183908046,0.004773539216996534
37,0.0016560538650018622,2026-03-07 17:55:23.670061,2026-03-07 18:26:16.124212,0 days 00:30:52.454151,32,6,0.7000000000000001,0.008715895365581584,10,base,64,64,0.3563408745313834,0.30000000000000004,0.0367508798112424,3.620957517827222e-06,0.8,7,50,BiLSTM,6,1,coral,10,2.5718683955997994,1.042774296591375,15,0.8689545077939316,0.38919596783873617,21,1.1630327537274263e-07,0.5016163793103449,0.07623763859158553,0.0016560538650018622,0.18139367816091953,COMPLETE,0.07623763859158553,0.18139367816091953,0.5016163793103449,0.0016560538650018622
4,-0.00024356156190828254,2026-03-06 20:40:58.932737,2026-03-06 21:10:13.668466,0 days 00:29:14.735729,64,2,0.5,0.007948113035416484,10,base,64,64,1.2991633893947996,0.30000000000000004,0.09539285770025874,2.0026211229345322e-05,0.4,7,20,BiLSTM,6,2,corn,15,2.4422597115658977,0.7026370931051922,21,0.6072947899294361,0.18423170873225675,41,9.682012086882464e-05,0.5007183908045977,0.10325326732028356,-0.00024356156190828254,0.16936063218390804,COMPLETE,0.10325326732028356,0.16936063218390804,0.5007183908045977,-0.00024356156190828254
