number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_horizon_steps,params_huber_delta,params_inter_rnn_drop,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_num_layers,params_sequence_length,params_weight_decay,user_attrs_val_directional_accuracy,user_attrs_val_f1,user_attrs_val_mcc,user_attrs_val_precision,user_attrs_val_recall,state,val_f1,val_mcc,val_precision,val_recall,val_directional_accuracy
78,0.3012891500904446,2026-03-01 20:55:12.178503,2026-03-01 21:03:49.800536,0 days 00:08:37.622033,16,0.30000000000000004,0.006394941323572568,15,sector_sentiment,64,128,1,0.9791494602825536,0.30000000000000004,0.005432153428042982,0.8,10,50,GRU,2,20,1.8616639986427114e-05,0.6190476190476191,0.5412172744592074,0.3012891500904446,0.6836492539399499,0.6198365529037267,COMPLETE,0.5412172744592074,0.3012891500904446,0.6836492539399499,0.6198365529037267,0.6190476190476191
33,0.30073556549221214,2026-03-01 14:49:35.875517,2026-03-01 14:59:47.181204,0 days 00:10:11.305687,16,0.4,0.004305260155630719,20,sector_sentiment,128,32,1,1.3906163581685815,0.30000000000000004,0.004861468024522614,0.8,7,20,BiLSTM,2,20,3.808817157017817e-05,0.6157635467980296,0.5123308055775178,0.30073556549221214,0.7196090961997681,0.5577607375696064,COMPLETE,0.5123308055775178,0.30073556549221214,0.7196090961997681,0.5577607375696064,0.6157635467980296
91,0.30070861907628027,2026-03-01 23:01:51.038559,2026-03-01 23:18:55.006894,0 days 00:17:03.968335,16,0.2,0.005526391109547592,20,sector_emotion,256,32,1,1.9716350945058023,0.30000000000000004,0.005757558485434739,0.8,7,20,LSTM,1,15,3.7285367435375113e-07,0.6201423097974822,0.5215077869243488,0.30070861907628027,0.6970903149971133,0.5764794505727484,COMPLETE,0.5215077869243488,0.30070861907628027,0.6970903149971133,0.5764794505727484,0.6201423097974822
25,0.3001009858851817,2026-03-01 13:49:57.589009,2026-03-01 13:56:15.855842,0 days 00:06:18.266833,16,0.5,0.005400745684419554,10,sector_sentiment,256,64,1,1.6365975087209657,0.2,0.006408999052433513,0.8,7,20,BiGRU,1,15,5.814793721307757e-06,0.6141215106732348,0.548375021381059,0.3001009858851817,0.6786337620078298,0.6344904501428561,COMPLETE,0.548375021381059,0.3001009858851817,0.6786337620078298,0.6344904501428561,0.6141215106732348
36,0.29998722504962444,2026-03-01 15:21:46.919857,2026-03-01 15:27:24.519208,0 days 00:05:37.599351,16,0.4,0.0012127678977997903,10,sector_sentiment,128,64,1,1.9033376043934922,0.2,0.0037470656372144955,0.8,5,50,LSTM,1,15,7.943296917933613e-06,0.6138478379857689,0.5799417810515219,0.29998722504962444,0.6459363907223364,0.6817555449299331,COMPLETE,0.5799417810515219,0.29998722504962444,0.6459363907223364,0.6817555449299331,0.6138478379857689
47,0.2994439915671696,2026-03-01 16:41:01.541738,2026-03-01 16:47:11.055013,0 days 00:06:09.513275,32,0.30000000000000004,0.004533226621516103,20,sector_emotion,256,128,1,1.7786934504795486,0.4,0.00797703860267975,0.8,7,20,BiGRU,1,15,0.00014665775855794014,0.6231527093596059,0.554262705325107,0.2994439915671696,0.6732835304881996,0.6274056949074974,COMPLETE,0.554262705325107,0.2994439915671696,0.6732835304881996,0.6274056949074974,0.6231527093596059
10,0.29837958425410416,2026-03-01 11:32:52.378289,2026-03-01 11:39:56.048876,0 days 00:07:03.670587,16,0.1,0.0051391955018658154,10,sector,128,64,1,1.0085247062855485,0.1,0.003731186668002043,0.4,10,20,BiLSTM,2,15,2.3306962327020076e-05,0.6133004926108375,0.5495098214915264,0.29837958425410416,0.6711975268378079,0.6319737359839754,COMPLETE,0.5495098214915264,0.29837958425410416,0.6711975268378079,0.6319737359839754,0.6133004926108375
5,0.29815146003384585,2026-03-01 11:04:07.553996,2026-03-01 11:08:17.691860,0 days 00:04:10.137864,32,0.2,0.0049251769381886395,10,sector_emotion,128,128,1,1.1961173807900825,0.30000000000000004,0.0024939838794891503,0.4,5,30,GRU,1,5,4.2702329684055404e-05,0.620415982484948,0.5380406616363411,0.29815146003384585,0.684969911014663,0.6034823256106345,COMPLETE,0.5380406616363411,0.29815146003384585,0.684969911014663,0.6034823256106345,0.620415982484948
82,0.29802148600593753,2026-03-01 21:46:57.947860,2026-03-01 21:55:46.257616,0 days 00:08:48.309756,16,0.4,0.0019740966928866194,20,sector,128,64,1,0.49012402343056233,0.30000000000000004,0.001109579016179784,0.8,7,20,GRU,2,20,0.0003983967019549818,0.6247947454844005,0.5493398721813274,0.29802148600593753,0.6830575835832156,0.613209322864058,COMPLETE,0.5493398721813274,0.29802148600593753,0.6830575835832156,0.613209322864058,0.6247947454844005
56,0.2978373996443063,2026-03-01 17:51:00.326600,2026-03-01 17:56:37.678004,0 days 00:05:37.351404,32,0.1,0.00153907624746685,15,sector_finbert,256,32,1,1.3335920527228358,0.2,0.0008452274523052412,0.8,7,20,BiGRU,1,15,9.272611567957744e-06,0.6195949644225507,0.5314567083115271,0.2978373996443063,0.6973577541470781,0.5916841996316151,COMPLETE,0.5314567083115271,0.2978373996443063,0.6973577541470781,0.5916841996316151,0.6195949644225507
