number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
82,0.1123146162659867,2026-03-05 21:19:15.291982,2026-03-05 21:57:47.201745,0 days 00:38:31.909763,32,6,0.4,0.0023509477268809,10,emotion,256,64,0.4694487920006407,0.3,0.0112775174897682,0.0002282373451446,0.4,5,20,LSTM,6,1,coral,20,1.6935731825701814,0.3833774715501011,9,0.6554292887613247,0.3158572660150358,41,3.0607449699939715e-05,0.5201149425287356,0.1086158279000397,0.1123146162659867,0.1914511494252873,COMPLETE,0.1086158279000397,0.1914511494252873,0.5201149425287356,0.1123146162659867,5
28,0.1122548175320583,2026-03-04 12:08:45.462173,2026-03-04 12:30:57.523328,0 days 00:22:12.061155,32,4,0.2,0.0057304621106322,10,emotion,256,128,0.5510473923515886,0.3,0.0667394533848458,0.0054550896027547,0.4,10,20,BiLSTM,6,1,coral,15,1.4103579020560375,0.3904860110843331,9,0.6707177384623326,0.3188231593449142,31,1.4900494565634548e-06,0.5251436781609196,0.1292698581279976,0.1122548175320583,0.203125,COMPLETE,0.1292698581279976,0.203125,0.5251436781609196,0.1122548175320583,5
38,0.1120664791802627,2026-03-04 18:51:52.378225,2026-03-04 19:41:37.318318,0 days 00:49:44.940093,16,6,0.0,0.0030656287006407,15,unified_emotion,64,32,0.5676675818255876,0.0,0.0755474298782695,0.00195153039503,0.8,5,20,GRU,6,1,coral,20,2.111789734687568,0.773320505041369,21,0.6486799021777231,0.3651049240159563,21,2.7802613541469597e-07,0.5159841954022989,0.1190433048367429,0.1120664791802627,0.2034841954022988,COMPLETE,0.1190433048367429,0.2034841954022988,0.5159841954022989,0.1120664791802627,5
96,0.110080370184135,2026-03-06 07:31:45.853782,2026-03-06 08:32:00.754513,0 days 01:00:14.900731,32,4,0.0,0.0037649586545214,10,sentiment,256,64,1.039987357861352,0.4,0.0297928204245049,0.0004722995069277,0.4,10,20,GRU,6,1,coral,20,1.2358516431870186,0.4087009296484566,21,0.7458892816828457,0.1601277158928909,41,5.183389630406553e-07,0.5251436781609196,0.1209297376178642,0.110080370184135,0.2074353448275862,COMPLETE,0.1209297376178642,0.2074353448275862,0.5251436781609196,0.110080370184135,5
36,0.1093789545348613,2026-03-04 16:52:24.225929,2026-03-04 17:51:47.176163,0 days 00:59:22.950234,64,4,0.1,0.0047538169254885,15,emotion,256,128,0.5027871465740414,0.2,0.0744040273408157,0.0037200868718056,0.4,7,50,LSTM,6,1,coral,15,1.123746644058303,0.4046836200144222,21,0.6264553650431478,0.3084868991224089,41,4.2572637804699236e-07,0.5206537356321839,0.1215216904628461,0.1093789545348613,0.1860632183908045,COMPLETE,0.1215216904628461,0.1860632183908045,0.5206537356321839,0.1093789545348613,5
64,0.1092853472196735,2026-03-05 09:43:26.935550,2026-03-05 10:31:01.596841,0 days 00:47:34.661291,32,4,0.8,0.0059676279066087,10,all_nlp,256,32,1.1232657528388583,0.0,0.0941140093676359,0.0071698961515109,0.4,5,50,BiGRU,6,1,coral,20,1.6409600026218287,0.8008940143198923,15,0.6324022068572752,0.2297184866703542,41,2.4741650836441805e-06,0.5089798850574713,0.1228580546377045,0.1092853472196735,0.2049209770114942,COMPLETE,0.1228580546377045,0.2049209770114942,0.5089798850574713,0.1092853472196735,5
86,0.1081189927003622,2026-03-06 00:04:44.266817,2026-03-06 01:04:43.156623,0 days 00:59:58.889806,32,4,0.2,0.0033131426282404,10,all_nlp,256,128,0.2727733526359008,0.4,0.0410357259891134,0.0001925565377136,0.4,5,30,GRU,6,1,corn,15,1.9384452510697967,0.5236399686159334,21,0.6344358135673092,0.208079319987659,41,6.078580906640584e-07,0.5262212643678161,0.1320195219416189,0.1081189927003622,0.207794540229885,COMPLETE,0.1320195219416189,0.207794540229885,0.5262212643678161,0.1081189927003622,5
31,0.1081045527489633,2026-03-04 14:05:42.835363,2026-03-04 14:29:48.116894,0 days 00:24:05.281531,16,6,0.2,0.0084723777984331,10,all_nlp,64,128,0.6132728570190396,0.1,0.0820851667912093,0.0003693929602762,0.8,5,20,GRU,6,1,coral,20,1.4662375481051777,0.5300813528927871,9,0.7244661544936627,0.3267523934372345,21,7.72615001567472e-07,0.5100574712643678,0.1161917742018175,0.1081045527489633,0.1979166666666666,COMPLETE,0.1161917742018175,0.1979166666666666,0.5100574712643678,0.1081045527489633,5
15,0.1074358160982328,2026-03-04 02:31:55.348120,2026-03-04 03:31:40.334528,0 days 00:59:44.986408,32,4,0.2,0.0085998105998821,10,unified_emotion,128,128,0.4554797799160972,0.3,0.0626275169724552,0.0021024225429723,0.8,7,30,BiGRU,6,1,coral,10,2.27813644402921,0.309098790186648,21,0.7151236138439558,0.3477674055146055,41,1.189394271386018e-05,0.5140086206896551,0.1116535429349099,0.1074358160982328,0.2056393678160919,COMPLETE,0.1116535429349099,0.2056393678160919,0.5140086206896551,0.1074358160982328,5
19,0.1072807731217067,2026-03-04 06:36:31.326645,2026-03-04 07:40:11.571147,0 days 01:03:40.244502,16,4,0.3,0.0089570855291448,10,sentiment,128,128,0.541785570334627,0.2,0.0959535227354885,0.0018701602325075,0.8,5,20,BiLSTM,6,2,corn,20,3.230129887705278,0.5080869726024414,21,0.6262370937024747,0.2327719370806811,41,3.162065094958653e-06,0.5145474137931034,0.1276244450271002,0.1072807731217067,0.209051724137931,COMPLETE,0.1276244450271002,0.209051724137931,0.5145474137931034,0.1072807731217067,5
