number,value,datetime_start,datetime_complete,duration,params_batch_size,params_coord_rounds,params_dropout,params_early_stopping_min_delta,params_early_stopping_patience,params_feature_set,params_hidden1,params_hidden2,params_huber_delta,params_inter_rnn_drop,params_lambda_balance,params_learning_rate,params_lr_factor,params_lr_patience,params_max_epochs,params_model_type,params_n_classes,params_num_layers,params_ordinal_head,params_sequence_length,params_t_max,params_t_min,params_t_steps,params_tau_max,params_tau_min,params_tau_steps,params_weight_decay,user_attrs_directional_accuracy,user_attrs_macro_f1,user_attrs_mcc,user_attrs_micro_accuracy,state,macro_f1,micro_accuracy,directional_accuracy,mcc,params_horizon_steps
90,0.1338821033796154,2026-03-06 07:22:41.207626,2026-03-06 08:03:04.254097,0 days 00:40:23.046471,32,6,0.6000000000000001,0.0081234823007838,20,base,256,32,1.529097040362975,0.4,0.0861044290478005,0.0029551588534624,0.8,7,30,BiLSTM,6,1,corn,15,1.77451329892508,0.3867540968917256,9,0.6037631084345342,0.3710060117757655,41,3.542044265003686e-05,0.5172413793103449,0.1236455653781891,0.1338821033796154,0.2180316091954023,COMPLETE,0.1236455653781891,0.2180316091954023,0.5172413793103449,0.1338821033796154,5
12,0.1336719732859393,2026-03-04 02:21:41.522521,2026-03-04 02:43:51.895936,0 days 00:22:10.373415,32,4,0.7000000000000001,0.0055150929383564,10,base,64,64,1.829168951900896,0.3,0.0783115503230672,0.0001940269249231,0.8,10,30,BiLSTM,6,1,coral,15,1.4504457543587534,0.6755818476828068,9,0.6386865081973355,0.3294162302330174,31,0.0001851974602118,0.521551724137931,0.1113758187496084,0.1336719732859393,0.1873204022988505,COMPLETE,0.1113758187496084,0.1873204022988505,0.521551724137931,0.1336719732859393,5
87,0.1322043702087389,2026-03-06 04:39:01.695411,2026-03-06 05:25:19.357090,0 days 00:46:17.661679,32,4,0.7000000000000001,0.0025093448497007,15,base,64,64,1.998315968447529,0.2,0.0998911375194324,0.0096662098659098,0.8,10,30,BiLSTM,6,2,corn,15,1.7257755185801364,0.4744313201257896,21,0.6410571698777255,0.2445472381530188,31,0.0004643405182824,0.5314295977011494,0.1245770508309287,0.1322043702087389,0.2128232758620689,COMPLETE,0.1245770508309287,0.2128232758620689,0.5314295977011494,0.1322043702087389,5
83,0.1315754979373896,2026-03-06 02:03:43.305047,2026-03-06 02:42:29.865797,0 days 00:38:46.560750,32,6,0.3,0.0083773344545846,15,base,256,64,1.940129895140113,0.4,0.0820460258919112,0.0025667841310432,0.8,5,50,LSTM,6,1,corn,20,1.66414634092074,0.2903072115839861,9,0.8092898789204137,0.3055713671622329,41,0.0001572915209249,0.5319683908045977,0.1228592957251105,0.1315754979373896,0.2094109195402299,COMPLETE,0.1228592957251105,0.2094109195402299,0.5319683908045977,0.1315754979373896,5
1,0.1314611632198546,2026-03-03 19:39:05.279417,2026-03-03 20:22:02.464633,0 days 00:42:57.185216,32,4,0.4,0.0006355835028602,10,base,128,64,0.7287062472200334,0.1,0.0770967179954561,0.0088623265085762,0.8,10,30,BiLSTM,6,1,corn,20,1.8129583050668676,0.5109823217156622,21,0.6358782737814905,0.2416644775485848,31,0.0001227380098785,0.5235272988505747,0.1266869345789281,0.1314611632198546,0.2189295977011494,COMPLETE,0.1266869345789281,0.2189295977011494,0.5235272988505747,0.1314611632198546,5
28,0.1311382732529775,2026-03-04 10:00:42.819417,2026-03-04 10:27:21.668009,0 days 00:26:38.848592,32,2,0.8,0.0022397765105341,15,base,256,64,1.609578911715666,0.0,0.0877482305381923,0.0011533788461832,0.8,10,30,BiLSTM,6,1,corn,15,1.5911798388423413,0.7410014184084812,21,0.6737606519419268,0.2068669451882905,31,0.0003068255741203,0.5242456896551724,0.1274205946031561,0.1311382732529775,0.2106681034482758,COMPLETE,0.1274205946031561,0.2106681034482758,0.5242456896551724,0.1311382732529775,5
11,0.1308757522827518,2026-03-04 01:36:19.724480,2026-03-04 02:21:41.521700,0 days 00:45:21.797220,32,4,0.6000000000000001,0.0054118596957488,20,base,64,64,1.005744805218734,0.1,0.084354535278067,0.0023743258304634,0.8,10,20,BiLSTM,6,1,corn,5,1.1410622527760923,0.7327828732511891,21,0.7512507077755198,0.2611635257659506,31,4.391001573612575e-05,0.5310704022988506,0.1217969135880234,0.1308757522827518,0.2095905172413793,COMPLETE,0.1217969135880234,0.2095905172413793,0.5310704022988506,0.1308757522827518,5
17,0.1306968058595527,2026-03-04 04:49:00.581633,2026-03-04 05:34:28.534647,0 days 00:45:27.953014,32,4,0.7000000000000001,0.0049842700437409,15,base,64,128,1.8054910874038343,0.3,0.076921302155331,0.0021580272824191,0.4,10,50,BiGRU,6,1,corn,20,2.461421861021407,0.6295984204388065,21,0.6724808523430252,0.3236284245768943,31,0.0003586645438815,0.5217313218390804,0.1227294729455336,0.1306968058595527,0.2040229885057471,COMPLETE,0.1227294729455336,0.2040229885057471,0.5217313218390804,0.1306968058595527,5
22,0.1306964930286644,2026-03-04 07:55:41.816839,2026-03-04 08:07:32.288255,0 days 00:11:50.471416,32,2,0.7000000000000001,0.003116968905587,10,base,64,64,1.316740901939684,0.4,0.080910945864013,0.0073617023886782,0.8,10,30,LSTM,6,1,corn,15,2.6514449062091163,1.0920947381548576,9,0.6387493610126225,0.2300773473233793,31,6.516407253971856e-05,0.5233477011494253,0.1134363227412862,0.1306964930286644,0.193426724137931,COMPLETE,0.1134363227412862,0.193426724137931,0.5233477011494253,0.1306964930286644,5
39,0.1301350094975065,2026-03-04 15:32:38.342305,2026-03-04 16:14:37.303678,0 days 00:41:58.961373,64,4,0.3,0.0083007256753353,15,base,128,64,1.758295857153408,0.4,0.0729765289922135,0.0016764512700454,0.8,5,30,BiGRU,6,2,corn,20,2.2536832648426532,0.380509139033135,15,0.6759463573564997,0.394228697806293,41,0.0005710861313882,0.5222701149425287,0.1196424910544852,0.1301350094975065,0.2061781609195402,COMPLETE,0.1196424910544852,0.2061781609195402,0.5222701149425287,0.1301350094975065,5
