company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
SPLP,Conglomerates,BiLSTM,classification,5,,,,-0.016169041669088866,0.4074074074074074,0.36666666666666664,0.4583333333333333,0.5,0.6190476190476191,0.2847058823529412,0.6190476190476191,0.7647058823529411,0.52,1189,398,42,64,20,0.5049999999999999,0.2847058823529412,True
SRE,Utilities,BiLSTM,classification,5,,,,0.23608834134288118,0.18181818181818182,1.0,0.1,0.578125,0.8095238095238095,0.64048986934008,0.7647058823529411,0.9285714285714286,0.65,1189,398,42,64,20,0.36999999999999994,0.64048986934008,True
T,Technology,BiLSTM,classification,5,,,,0.32287320150037885,0.35555555555555557,1.0,0.21621621621621623,0.546875,0.7380952380952381,0.4647058823529412,0.56,0.875,0.4117647058823529,1189,398,42,64,20,0.5049999999999999,0.4647058823529412,True
TM,Consumer Goods,BiLSTM,classification,5,,,,0.17155007848855516,0.7422680412371134,0.6,0.972972972972973,0.609375,0.7142857142857143,0.5547001962252291,0.7272727272727273,0.5714285714285714,1.0,1189,398,42,64,20,0.05,0.5547001962252291,True
TOT,Basic Matierials,BiLSTM,classification,5,,,,0.02421797398482414,0.43636363636363634,0.3870967741935484,0.5,0.515625,0.7142857142857143,0.533001790889026,0.7692307692307693,0.625,1.0,1189,398,42,64,20,0.05,0.533001790889026,True
TSM,Technology,BiLSTM,classification,5,,,,0.0,0.0,0.0,0.0,0.484375,0.7142857142857143,0.42727272727272725,0.7,0.7,0.7,1189,398,42,64,20,0.4049999999999999,0.42727272727272725,True
UL,Consumer Goods,BiLSTM,classification,5,,,,0.3118279569892473,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.65625,0.8571428571428571,0.7006490497453707,0.75,1.0,0.6,1189,398,42,64,20,0.38499999999999995,0.7006490497453707,True
UN,Consumer Goods,BiLSTM,classification,5,,,,0.1341246360271594,0.06451612903225806,1.0,0.03333333333333333,0.546875,0.7857142857142857,0.5477225575051661,0.5714285714285714,1.0,0.4,1189,398,42,64,20,0.5049999999999999,0.5477225575051661,True
UNH,Healthcare,BiLSTM,classification,5,,,,0.11555252264060875,0.5,0.4666666666666667,0.5384615384615384,0.5625,0.8571428571428571,0.7035294117647058,0.88,0.88,0.88,1189,398,42,64,20,0.4049999999999999,0.7035294117647058,True
UPS,Services,BiLSTM,classification,5,,,,-0.1636319382479181,0.22727272727272727,0.2777777777777778,0.19230769230769232,0.46875,0.8095238095238095,0.6218743352054219,0.8181818181818182,0.8571428571428571,0.782608695652174,1189,398,42,64,20,0.5049999999999999,0.6218743352054219,True
UTX,Industrial Goods,BiLSTM,classification,5,,,,0.16727642548310923,0.46808510638297873,0.5238095238095238,0.4230769230769231,0.609375,0.6428571428571429,0.2919059268087842,0.6341463414634146,0.5909090909090909,0.6842105263157895,1189,398,42,64,20,0.31499999999999995,0.2919059268087842,True
V,Financial,BiLSTM,classification,5,,,,0.2669661729972685,0.6470588235294118,0.7333333333333333,0.5789473684210527,0.625,0.5476190476190477,0.26444294267397256,0.6779661016949152,0.5128205128205128,1.0,1189,398,42,64,20,0.05,0.26444294267397256,True
VZ,Technology,BiLSTM,classification,5,,,,0.2862991671569341,0.7920792079207921,0.6557377049180327,1.0,0.671875,0.6428571428571429,0.45226701686664544,0.7058823529411765,0.5454545454545454,1.0,1189,398,42,64,20,0.05,0.45226701686664544,True
WFC,Financial,BiLSTM,classification,5,,,,0.23809523809523808,0.44,0.7857142857142857,0.3055555555555556,0.5625,0.6904761904761905,0.3872983346207417,0.48,0.8571428571428571,0.3333333333333333,1189,398,42,64,20,0.5049999999999999,0.3872983346207417,True
WMT,Services,BiLSTM,classification,5,,,,0.29542903223069444,0.7191011235955056,0.5714285714285714,0.9696969696969697,0.609375,0.6428571428571429,0.38005847503304596,0.6511627906976745,0.5185185185185185,0.875,1189,398,42,64,20,0.16999999999999998,0.38005847503304596,True
XOM,Basic Matierials,BiLSTM,classification,5,,,,0.16353567082690101,0.30434782608695654,0.7777777777777778,0.1891891891891892,0.5,0.6428571428571429,0.2759096339857058,0.7540983606557377,0.6216216216216216,0.9583333333333334,1189,398,42,64,20,0.25499999999999995,0.2759096339857058,True
