company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric
PICO,Conglomerates,GRU,classification,1,,,,0.0,0.3333333333333333,0.5,0.25,0.5,0.6666666666666666,0.31137618438976383,0.5882352941176471,0.625,0.5555555555555556,1188,398,42,64,23,0.5349999999999999,0.31137618438976383
PM,Consumer Goods,GRU,classification,1,,,,0.11834526708278773,0.05714285714285714,1.0,0.029411764705882353,0.484375,0.6428571428571429,0.2581988897471611,0.4,0.7142857142857143,0.2777777777777778,1188,398,42,64,21,0.7649999999999999,0.2581988897471611
PPL,Utilities,GRU,classification,1,,,,-0.03163859985841663,0.4406779661016949,0.48148148148148145,0.40625,0.484375,0.7380952380952381,0.435285750066007,0.8307692307692308,0.7105263157894737,1.0,1188,398,42,64,28,0.38999999999999996,0.435285750066007
PTR,Basic Matierials,GRU,classification,1,,,,-0.07656639446725212,0.6067415730337079,0.4576271186440678,0.9,0.453125,0.6428571428571429,0.23008949665421113,0.4827586206896552,0.5833333333333334,0.4117647058823529,1168,398,42,64,21,0.8649999999999999,0.23008949665421113
RDS-B,Basic Matierials,GRU,classification,1,,,,0.03446966348735094,0.5555555555555556,0.46511627906976744,0.6896551724137931,0.5,0.5714285714285714,0.2096994425580343,0.5909090909090909,0.48148148148148145,0.7647058823529411,1188,398,42,64,22,0.6849999999999999,0.2096994425580343
REX,Conglomerates,GRU,classification,1,,,,0.0,0.7070707070707071,0.546875,1.0,0.546875,0.5238095238095238,0.17054776006016165,0.5652173913043478,0.43333333333333335,0.8125,1168,398,42,64,24,0.5599999999999999,0.17054776006016165
SLB,Basic Matierials,GRU,classification,1,,,,-0.05336656748043667,0.0625,0.3333333333333333,0.034482758620689655,0.53125,0.6666666666666666,0.20952908873087345,0.125,1.0,0.06666666666666667,1188,398,42,64,21,0.4149999999999999,0.20952908873087345
SNP,Basic Matierials,GRU,classification,1,,,,-0.0592864861199925,0.6363636363636364,0.5185185185185185,0.8235294117647058,0.5,0.5714285714285714,0.2773500981126146,0.7,0.5384615384615384,1.0,1168,398,42,64,24,0.31499999999999995,0.2773500981126146
SNY,Healthcare,GRU,classification,1,,,,0.08519529699923377,0.49122807017543857,0.4666666666666667,0.5185185185185185,0.546875,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,22,0.7699999999999999,0.35696473595396144
SO,Utilities,GRU,classification,1,,,,0.012894493509949602,0.14285714285714285,0.6,0.08108108108108109,0.4375,0.6428571428571429,0.36380343755449945,0.4827586206896552,0.875,0.3333333333333333,1188,398,42,64,37,0.8099999999999999,0.36380343755449945
SPLP,Conglomerates,GRU,classification,1,,,,0.1308525335766877,0.49056603773584906,0.5,0.48148148148148145,0.578125,0.6428571428571429,0.35696473595396144,0.34782608695652173,1.0,0.21052631578947367,1188,398,42,64,28,0.595,0.35696473595396144
SRE,Utilities,GRU,classification,1,,,,-0.12575458377852053,0.5316455696202531,0.42,0.7241379310344828,0.421875,0.6428571428571429,0.408248290463863,0.7368421052631579,0.5833333333333334,1.0,1188,398,42,64,23,0.695,0.408248290463863
T,Technology,GRU,classification,1,,,,-0.023669053416557544,0.19047619047619047,0.5,0.11764705882352941,0.46875,0.7142857142857143,0.3942307692307692,0.625,0.625,0.625,1188,398,42,64,21,0.6399999999999999,0.3942307692307692
TM,Consumer Goods,GRU,classification,1,,,,0.18530847246896864,0.12121212121212122,1.0,0.06451612903225806,0.546875,0.6190476190476191,0.2638888888888889,0.6190476190476191,0.5416666666666666,0.7222222222222222,1188,398,42,64,24,0.9199999999999999,0.2638888888888889
TOT,Basic Matierials,GRU,classification,1,,,,-0.1076923076923077,0.4935064935064935,0.36538461538461536,0.76,0.390625,0.5952380952380952,0.3504998186163908,0.7017543859649122,0.5405405405405406,1.0,1188,398,42,64,22,0.49499999999999994,0.3504998186163908
TSM,Technology,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.5,0.5952380952380952,0.0629511580291707,0.19047619047619047,0.5,0.11764705882352941,1188,398,42,64,21,0.8049999999999999,0.0629511580291707
UL,Consumer Goods,GRU,classification,1,,,,-0.03202563076101743,0.42105263157894735,0.48,0.375,0.484375,0.6666666666666666,0.29600412492291917,0.36363636363636365,0.8,0.23529411764705882,1188,398,42,64,22,0.595,0.29600412492291917
UN,Consumer Goods,GRU,classification,1,,,,0.1210898699241207,0.16216216216216217,0.75,0.09090909090909091,0.515625,0.6428571428571429,0.3124666267458028,0.4,0.8333333333333334,0.2631578947368421,1188,398,42,64,30,0.5149999999999999,0.3124666267458028
UNH,Healthcare,GRU,classification,1,,,,0.13156218570112832,0.5882352941176471,0.5405405405405406,0.6451612903225806,0.5625,0.7142857142857143,0.4377929832722844,0.6,0.8181818181818182,0.47368421052631576,1188,398,42,64,32,0.38499999999999995,0.4377929832722844
UPS,Services,GRU,classification,1,,,,-0.07216878364870323,0.575,0.4791666666666667,0.71875,0.46875,0.5952380952380952,0.2777350394472259,0.6046511627906976,0.48148148148148145,0.8125,1188,398,42,64,21,0.4799999999999999,0.2777350394472259
UTX,Industrial Goods,GRU,classification,1,,,,0.19941818058542932,0.35,0.7,0.23333333333333334,0.59375,0.6428571428571429,0.2581988897471611,0.4,0.7142857142857143,0.2777777777777778,1188,398,42,64,30,0.5349999999999999,0.2581988897471611
