company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained,best_threshold,best_threshold_metric,isotonic_used
LMT,Industrial Goods,GRU,classification,1,,,,0.011817161289227779,0.651685393258427,0.5178571428571429,0.8787878787878788,0.515625,0.5714285714285714,0.24149064389042033,0.6538461538461539,0.5151515151515151,0.8947368421052632,1188,398,42,64,31,0.22499999999999998,0.24149064389042033,True
MA,Financial,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.484375,0.5714285714285714,0.2773500981126146,0.25,1.0,0.14285714285714285,1188,398,42,64,25,0.585,0.2773500981126146,True
MCD,Services,GRU,classification,1,,,,0.09759000729485331,0.15,0.75,0.08333333333333333,0.46875,0.6666666666666666,0.32089691238041856,0.5882352941176471,0.6666666666666666,0.5263157894736842,1188,398,42,64,22,0.4049999999999999,0.32089691238041856,True
MDT,Healthcare,GRU,classification,1,,,,0.1259881576697424,0.06060606060606061,1.0,0.03125,0.515625,0.6428571428571429,0.32025630761017426,0.2857142857142857,1.0,0.16666666666666666,1188,398,42,64,23,0.4499999999999999,0.32025630761017426,True
MMM,Industrial Goods,GRU,classification,1,,,,0.0,0.0,0.0,0.0,0.453125,0.5714285714285714,0.17827606243356586,0.6086956521739131,0.5185185185185185,0.7368421052631579,1188,398,42,64,22,0.4799999999999999,0.24602096615832092,True
MO,Consumer Goods,GRU,classification,1,,,,0.12211066665535371,0.058823529411764705,1.0,0.030303030303030304,0.5,0.5714285714285714,0.2773500981126146,0.25,1.0,0.14285714285714285,1188,398,42,64,28,0.5049999999999999,0.2773500981126146,True
MRK,Healthcare,GRU,classification,1,,,,0.0,0.6804123711340206,0.515625,1.0,0.515625,0.5476190476190477,0.29488391230979427,0.6666666666666666,0.5,1.0,1188,398,42,64,21,0.05,0.29488391230979427,True
MSFT,Technology,GRU,classification,1,,,,0.15839698777049716,0.10526315789473684,1.0,0.05555555555555555,0.46875,0.6666666666666666,0.32899236021053324,0.7407407407407407,0.6451612903225806,0.8695652173913043,1188,398,42,64,28,0.33499999999999996,0.32899236021053324,True
NEE,Utilities,GRU,classification,1,,,,0.05004910343073324,0.42105263157894735,0.631578947368421,0.3157894736842105,0.484375,0.6190476190476191,0.23636363636363636,0.6,0.6,0.6,1188,398,42,64,24,0.4049999999999999,0.23636363636363636,True
NGG,Utilities,GRU,classification,1,,,,0.12756275329753713,0.2222222222222222,0.6666666666666666,0.13333333333333333,0.5625,0.6428571428571429,0.2759096339857058,0.7540983606557377,0.6216216216216216,0.9583333333333334,1188,398,42,64,21,0.20499999999999996,0.2759096339857058,True
