company,sector,model_type,problem_type,horizon_steps,mse,mae,r2,mcc,f1,precision,recall,directional_accuracy,val_directional_accuracy,val_mcc,val_f1,val_precision,val_recall,n_samples,train_samples,val_samples,test_samples,epochs_trained
C,Financial,BiLSTM,regression,5,0.0010639422257733991,0.025249875475430818,-0.0328641519571129,-0.04052204492365539,0.2222222222222222,0.5,0.14285714285714285,0.453125,,,,,,933,398,42,64,12
CAT,Industrial Goods,BiLSTM,regression,5,0.0015848039522497717,0.031790756162577344,-0.011848311298379599,-0.17849364309852617,0.5714285714285714,0.47058823529411764,0.7272727272727273,0.4375,,,,,,933,398,42,64,11
CELG,Healthcare,BiLSTM,regression,5,0.002395634556394208,0.03733441844466159,0.01597000552401462,0.1341246360271594,0.7010309278350515,0.5396825396825397,1.0,0.546875,,,,,,933,398,42,64,11
CHL,Technology,BiLSTM,regression,5,0.0007196756639686252,0.018920785845226565,-0.09875714901945254,0.0,0.0,0.0,0.0,0.6875,,,,,,933,398,42,64,11
CHTR,Services,BiLSTM,regression,5,0.000860222637804666,0.023353505265374414,-0.13339369115388844,-0.1656833739159028,0.10526315789473684,0.25,0.06666666666666667,0.46875,,,,,,933,398,42,64,14
CMCSA,Services,BiLSTM,regression,5,0.0005675418824940173,0.019469442758218304,-0.1210550647410249,0.0,0.6086956521739131,0.4375,1.0,0.4375,,,,,,933,398,42,64,11
CODI,Conglomerates,BiLSTM,regression,5,0.0006065514679522337,0.01874671365221065,-0.019953242864956255,0.0,0.0,0.0,0.0,0.609375,,,,,,933,398,42,64,11
CSCO,Technology,BiLSTM,regression,5,0.0011187281416929658,0.025313900624516487,0.013193503037743692,-0.04914902867031605,0.6521739130434783,0.5084745762711864,0.9090909090909091,0.5,,,,,,933,398,42,64,11
CVX,Basic Matierials,BiLSTM,regression,5,0.001858909338610801,0.03143627295300909,-0.004584733429529919,-0.1796053020267749,0.0,0.0,0.0,0.46875,,,,,,933,398,42,64,11
D,Utilities,BiLSTM,regression,5,0.0005214028463597189,0.019318444724274922,0.011239815676357456,0.07216878364870323,0.375,0.5625,0.28125,0.53125,,,,,,933,398,42,64,11
